,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,600352.SH,20201027,20201027,20200930,1,1,0.9968,0.9968,11295015678.49,3217116880.81
1,600352.SH,20201027,20201027,20200930,1,1,0.9968,0.9968,11295015678.49,3217116880.81
2,600352.SH,20200818,20200818,20200630,1,1,0.7141,0.7141,7594708189.0,2260730327.63
3,600352.SH,20200818,20200818,20200630,1,1,0.7141,0.7141,7594708189.0,2260730327.63
4,600352.SH,20200430,20200430,20200331,1,1,0.3696,0.3696,4200077352.89,1209003688.78
5,600352.SH,20200430,20200430,20200331,1,1,0.3696,0.3696,4200077352.89,1209003688.78
6,600352.SH,20200425,20200425,20191231,1,1,1.58,1.58,21364994632.83,5306258923.5
7,600352.SH,20191028,20191028,20190930,1,1,1.2183,1.2183,16623165082.97,3997670658.09
8,600352.SH,20191028,20191028,20190930,1,1,1.2183,1.2183,16623165082.97,3997670658.09
9,600352.SH,20190817,20190817,20190630,1,1,0.794,0.794,9649004169.0,2533590509.28
10,600352.SH,20190817,20190817,20190630,1,1,0.794,0.794,9649004169.0,2533590509.28
11,600352.SH,20190430,20190430,20190331,1,1,0.3952,0.3952,4770798854.8,1282849441.78
12,600352.SH,20190402,20190402,20181231,1,1,1.26,1.26,19075780342.76,4212531726.25
13,600352.SH,20190402,20190402,20181231,1,1,1.26,1.26,19075780342.76,4212531726.25
14,600352.SH,20181031,20181031,20180930,1,1,0.9771,0.9771,14567148325.48,3375218407.78
15,600352.SH,20180831,20180831,20180630,1,1,0.5712,0.5712,9167771890.73,1982086211.65
16,600352.SH,20180427,20180825,20180331,1,1,0.2387,0.2387,4231365160.72,836763398.9
17,600352.SH,20180410,20180410,20171231,1,1,0.76,0.76,15100899901.19,2731694650.76
18,600352.SH,20171028,20171028,20170930,1,1,0.5755,0.5755,11216651554.54,2089509603.63
19,600352.SH,20170731,20170731,20170630,1,1,0.3114,0.3114,7514932146.93,1167087916.65
20,600352.SH,20170428,20170428,20170331,1,1,0.1541,0.1541,3939284058.49,571804309.3
21,600352.SH,20170418,20170418,20161231,1,1,0.6237,0.6237,12355532956.92,2482332751.8
