,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,300014.SZ,20201029,20201029,20200930,1,1,0.51,0.51,5339693104.62,966652873.67
1,300014.SZ,20200825,20200825,20200630,1,1,0.2,0.2,3175950832.52,378278120.28
2,300014.SZ,20200425,20200425,20200331,1,1,0.26,0.26,1308721332.76,257112237.43
3,300014.SZ,20200420,20200420,20191231,1,1,1.64,1.64,6411641552.23,1548823575.13
4,300014.SZ,20200420,20200420,20191231,1,1,1.64,1.64,6411641552.23,1548823575.13
5,300014.SZ,20191026,20191026,20190930,1,1,1.26,1.26,4577189580.17,1172698877.41
6,300014.SZ,20191026,20191026,20190930,1,1,1.26,1.26,4577189580.17,1172698877.41
7,300014.SZ,20190816,20190816,20190630,1,1,0.56,0.56,2529714486.95,509254187.29
8,300014.SZ,20190429,20190429,20190331,1,1,0.23,0.23,1097919522.96,201974130.75
9,300014.SZ,20190429,20190429,20190331,1,1,0.23,0.23,1097919522.96,201974130.75
10,300014.SZ,20190429,20190429,20181231,1,1,0.67,0.67,4351190559.63,582938350.55
11,300014.SZ,20190429,20190429,20181231,1,1,0.67,0.67,4351190559.63,582938350.55
12,300014.SZ,20181029,20181029,20180930,1,1,0.44,0.44,3008974829.22,383926983.68
13,300014.SZ,20180731,20180731,20180630,1,1,0.19,0.17,1883628763.3,163200803.33
14,300014.SZ,20180413,20180413,20180331,1,1,0.09,0.09,684106994.52,73589838.41
15,300014.SZ,20180320,20180320,20171231,1,1,0.47,0.47,2982304750.14,433069910.78
16,300014.SZ,20171026,20171026,20170930,1,1,0.3777,0.3777,1986957139.71,358855350.13
17,300014.SZ,20170801,20170801,20170630,1,1,0.27,0.27,1343990645.85,267180283.64
18,300014.SZ,20170427,20170427,20170331,1,1,0.13,0.13,569994096.04,64553025.36
19,300014.SZ,20170228,20170228,20161231,1,1,0.59,0.59,2339712007.5,315255721.05
