,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,601229.SH,20201024,20201024,20200930,1,2,1.06,1.06,37535511000.0,15076758000.0
1,601229.SH,20200822,20200822,20200630,1,2,0.78,0.78,25411782000.0,11148126000.0
2,601229.SH,20200822,20200822,20200630,1,2,,,,
3,601229.SH,20200429,20200429,20200331,1,2,0.37,0.37,13085767000.0,5244993000.0
4,601229.SH,20200425,20200425,20191231,1,2,1.36,1.36,49800292000.0,20332859000.0
5,601229.SH,20191026,20191026,20190930,1,2,1.15,1.15,37881297000.0,16396114000.0
6,601229.SH,20190824,20190824,20190630,1,2,,,,
7,601229.SH,20190824,20190824,20190630,1,2,0.75,0.75,25150585000.0,10739685000.0
8,601229.SH,20190427,20190427,20190331,1,2,0.46,0.46,13015439000.0,5035123000.0
9,601229.SH,20190420,20190420,20181231,1,2,1.56,1.56,43887822000.0,18067835000.0
10,601229.SH,20181027,20181027,20180930,1,2,1.31,1.31,31629713000.0,14307720000.0
11,601229.SH,20180825,20180825,20180630,1,2,0.86,0.86,19749818000.0,9388824000.0
12,601229.SH,20180428,20180428,20180331,1,2,0.56,0.56,9155512000.0,4406598000.0
13,601229.SH,20180421,20180421,20171231,1,2,1.96,1.96,33124995000.0,15336793000.0
14,601229.SH,20171028,20171028,20170930,1,2,1.49,1.49,24426595000.0,11647525000.0
15,601229.SH,20170826,20170826,20170630,1,2,1.0,1.0,15393673000.0,7806208000.0
16,601229.SH,20170428,20170428,20170331,1,2,0.65,0.65,8185120000.0,3879561000.0
17,601229.SH,20170424,20170424,20161231,1,2,2.61,2.61,34408813000.0,14325064000.0
