,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,600362.SH,20201031,20201031,20200930,1,1,0.44,,227282961945.0,1719413810.0
1,600362.SH,20201031,20201031,20200930,1,1,0.44,,227282961945.0,1719413810.0
2,600362.SH,20200829,20200829,20200630,1,1,0.22,,146985402360.0,757696703.0
3,600362.SH,20200429,20200429,20200331,1,1,0.05,,56206439242.0,197895678.0
4,600362.SH,20200331,20200331,20191231,1,1,0.71,,240360335134.0,2178388562.0
5,600362.SH,20191030,20191030,20190930,1,1,0.6,,171239924994.0,2037136453.0
6,600362.SH,20191030,20191030,20190930,1,1,0.6,,171239924994.0,2037136453.0
7,600362.SH,20190830,20190830,20190630,1,1,0.38,,105042933126.0,1264187503.0
8,600362.SH,20190830,20190830,20190630,1,1,0.38,,105042933126.0,1264187503.0
9,600362.SH,20190430,20190430,20190331,1,1,0.21,0.21,48859365421.0,774371568.0
10,600362.SH,20190328,20190328,20181231,1,1,0.71,0.71,215289866760.0,2454310262.0
11,600362.SH,20181030,20181030,20180930,1,1,0.59,,162597360444.0,2070628422.0
12,600362.SH,20180829,20180829,20180630,1,1,0.37,,104505429936.0,1253722403.0
13,600362.SH,20180428,20180428,20180331,1,1,0.22,0.22,50611607557.0,823778677.0
14,600362.SH,20180329,20180329,20171231,1,1,0.46,0.46,205046854771.0,1711730929.0
15,600362.SH,20171027,20171027,20170930,1,1,0.46,,155355400938.0,1622135317.0
16,600362.SH,20170830,20170830,20170630,1,1,0.24,,98285807570.0,818548356.0
17,600362.SH,20170429,20170429,20170331,1,1,0.16,0.16,44684133049.0,543058967.0
18,600362.SH,20170330,20170330,20161231,1,1,0.23,0.23,202308220227.0,940804864.0
