,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,600989.SH,20201026,20201026,20200930,1,1,0.43,0.43,11298954545.21,3151662683.63
1,600989.SH,20201026,20201026,20200930,1,1,0.43,0.43,11298954545.21,3151662683.63
2,600989.SH,20200811,20200811,20200630,1,1,0.29,0.29,7520497290.93,2092036840.45
3,600989.SH,20200428,20200428,20200331,1,1,0.11,0.11,3609723570.18,821805985.29
4,600989.SH,20200316,20200316,20191231,1,1,0.54,0.54,13568199157.86,3801873303.62
5,600989.SH,20200316,20200316,20191231,1,1,0.54,0.54,13568199157.86,3801873303.62
6,600989.SH,20191025,20191025,20190930,1,1,0.41,0.41,9746563680.85,2832548159.09
7,600989.SH,20191025,20191025,20190930,1,1,0.41,0.41,9746563680.85,2832548159.09
8,600989.SH,20190809,20190809,20190630,1,1,0.28,0.28,6519584182.56,1888945209.71
9,600989.SH,20190515,20190515,20190331,1,1,0.15,0.15,3194153755.1,1020422056.67
10,600989.SH,20190430,20190430,20190331,1,1,,,3194153755.1,1020422056.67
11,600989.SH,20190422,20190422,20181231,1,1,0.56,0.56,13052290293.73,3695515632.36
12,600989.SH,20181029,20181029,20180930,1,1,,,9289961945.59,2387657790.67
13,600989.SH,20180829,20180829,20180630,1,1,,,5941921373.2,1367440087.97
14,600989.SH,20190515,20190515,20180331,1,1,0.12,0.12,3121843983.51,816826252.69
15,600989.SH,20190422,20190422,20171231,1,1,0.44,0.44,12300744980.82,2923435673.51
16,600989.SH,20171019,20171229,20170930,1,1,,,9075980517.33,2157717082.78
17,600989.SH,20171229,20171229,20170630,1,1,0.19,0.19,5718161837.13,1282057239.04
18,600989.SH,20170429,20170429,20170331,1,1,,,2828087467.83,604761057.37
19,600989.SH,20190422,20190422,20161231,1,1,0.26,0.26,8027371992.53,1718475039.36
20,600989.SH,20171229,20171229,20151231,1,1,0.23,0.23,7080635817.49,1515408516.72
21,600989.SH,20171229,20171229,20141231,1,1,0.02,0.02,3449198330.67,114585286.68
