,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,002558.SZ,20201030,20201030,20200930,1,1,0.44,0.44,1724432910.02,850420302.83
1,002558.SZ,20200828,20200828,20200630,1,1,0.27,0.27,1222817260.3,533615188.9
2,002558.SZ,20200430,20200430,20200331,1,1,0.16,0.16,692490363.4,321540151.25
3,002558.SZ,20200430,20200430,20200331,1,1,0.16,0.16,692490363.4,321540151.25
4,002558.SZ,20200430,20200430,20191231,1,1,0.41,0.41,2571433260.43,854229539.69
5,002558.SZ,20200430,20200430,20191231,1,1,0.41,0.41,2571433260.43,854229539.69
6,002558.SZ,20191031,20191031,20190930,1,1,0.36,0.36,1945777193.21,746299723.27
7,002558.SZ,20190831,20190831,20190630,1,1,0.25,0.25,1305767870.09,526122018.92
8,002558.SZ,20190427,20190427,20190331,1,1,0.14,0.14,680154408.7,289574634.15
9,002558.SZ,20190427,20190427,20190331,1,1,0.14,0.14,680154408.7,289574634.15
10,002558.SZ,20190427,20190427,20181231,1,1,0.53,0.53,3779546774.88,1161028235.16
11,002558.SZ,20181030,20181030,20180930,1,1,0.49,0.49,2879654790.48,1028371051.95
12,002558.SZ,20180830,20180830,20180630,1,1,0.35,0.35,1999486393.71,745608801.08
13,002558.SZ,20180428,20180428,20180331,1,1,0.17,0.17,1069768310.43,385184126.76
14,002558.SZ,20180426,20180426,20171231,1,1,0.64,0.64,2906694476.65,1370594850.77
15,002558.SZ,20171030,20171030,20170930,1,1,0.52,0.52,2048938611.11,1091028460.57
16,002558.SZ,20170825,20170825,20170630,1,1,0.34,0.34,1402915371.29,733561582.12
17,002558.SZ,20170428,20170428,20170331,1,1,0.2,0.2,748222876.0,358228849.02
18,002558.SZ,20170428,20170428,20161231,1,1,0.68,0.68,2323564259.56,1127334057.15
