,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,600010.SH,20201030,20201030,20200930,1,1,0.0037,0.0037,43387152795.68,360253869.98
1,600010.SH,20201030,20201030,20200930,1,1,0.0037,0.0037,43387152795.68,360253869.98
2,600010.SH,20200831,20200831,20200630,1,1,0.0018,,27952639189.01,194306601.08
3,600010.SH,20200430,20200430,20200331,1,1,-0.0058,-0.0058,13211723213.09,-265263275.02
4,600010.SH,20200430,20200430,20200331,1,1,-0.0058,-0.0058,13211723213.09,-265263275.02
5,600010.SH,20200430,20200430,20191231,1,1,0.012,0.012,63397466567.38,894067783.85
6,600010.SH,20191030,20191030,20190930,1,1,0.0261,0.0261,46883435489.64,1193185753.91
7,600010.SH,20191030,20191030,20190930,1,1,0.0261,0.0261,46883435489.64,1193185753.91
8,600010.SH,20190828,20190828,20190630,1,1,0.0228,0.0228,30308767803.97,1042982565.57
9,600010.SH,20190828,20190828,20190630,1,1,0.0228,0.0228,30308767803.97,1042982565.57
10,600010.SH,20190430,20190430,20190331,1,1,0.0107,0.0107,13442297134.47,486747943.91
11,600010.SH,20190419,20190419,20181231,1,1,0.073,0.073,67187560567.92,3329556651.32
12,600010.SH,20190419,20190419,20181231,1,1,0.073,0.073,67187560567.92,3329556651.32
13,600010.SH,20181031,20181031,20180930,1,1,0.0505,0.0505,48266553784.7,2310342332.81
14,600010.SH,20180829,20180829,20180630,1,1,0.0311,0.0311,31681085076.71,1418208652.62
15,600010.SH,20180427,20180427,20180331,1,1,0.0139,0.0139,12986799396.38,635619393.97
16,600010.SH,20180420,20180420,20171231,1,1,0.0452,0.0452,53683731316.03,2050900701.07
17,600010.SH,20171027,20171027,20170930,1,1,0.0309,0.0309,34881711582.23,1404836115.2
18,600010.SH,20170824,20170824,20170630,1,1,0.0129,0.0129,21132377134.37,578922903.88
19,600010.SH,20170428,20170428,20170331,1,1,0.0061,0.0061,10629547240.38,196481510.81
20,600010.SH,20170421,20170421,20161231,1,1,0.0026,0.0026,31028180256.55,85133705.14
