,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,002120.SZ,20201031,20201031,20200930,1,1,0.35,0.35,23087336643.09,1017781259.5
1,002120.SZ,20200831,20200831,20200630,1,1,0.24,0.24,14317620806.97,677706906.59
2,002120.SZ,20200430,20200430,20200331,1,1,0.15,0.15,5624623279.64,322859862.79
3,002120.SZ,20200430,20200430,20191231,1,1,1.19,1.19,34404046688.25,2623004555.95
4,002120.SZ,20191031,20191031,20190930,1,1,0.88,0.88,24253465357.88,1925010244.2
5,002120.SZ,20190830,20190830,20190630,1,1,0.58,0.58,15554463654.83,1266914673.75
6,002120.SZ,20190830,20190830,20190630,1,1,0.58,0.58,15554463654.83,1266914673.75
7,002120.SZ,20190429,20190429,20190331,1,1,0.33,0.33,6684599615.38,564480974.15
8,002120.SZ,20190429,20190429,20190331,1,1,0.33,0.33,6684599615.38,564480974.15
9,002120.SZ,20190429,20190429,20181231,1,1,1.6,1.6,13855989746.71,2602278182.9
10,002120.SZ,20190429,20190429,20181231,1,1,1.6,1.6,13855989746.71,2602278182.9
11,002120.SZ,20181026,20181026,20180930,1,1,1.19,1.19,9248025736.11,1945783882.95
12,002120.SZ,20180828,20180828,20180630,1,1,0.62,0.62,5902723896.88,982240486.72
13,002120.SZ,20180828,20180828,20180630,1,1,0.62,0.62,5902723896.88,982240486.72
14,002120.SZ,20180428,20180428,20180331,1,1,0.33,0.33,2656857763.9,395519974.3
15,002120.SZ,20180426,20180426,20171231,1,1,1.31,1.31,9985573869.96,1587455697.4
16,002120.SZ,20171026,20171026,20170930,1,1,0.97,0.97,6838939763.53,1176155915.29
17,002120.SZ,20170824,20170824,20170630,1,1,0.74,0.74,4309985621.07,747545698.81
18,002120.SZ,20170425,20170425,20170331,1,1,0.28,0.28,1891779780.32,280405013.34
19,002120.SZ,20170418,20170418,20161231,1,1,1.32,1.32,7349715442.0,1181467087.79
