,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,000069.SZ,20201027,20201027,20200930,1,1,0.6448,0.6448,33393577802.71,5435825753.6
1,000069.SZ,20201027,20201027,20200930,1,1,0.6448,0.6448,33393577802.71,5435825753.6
2,000069.SZ,20200820,20200820,20200630,1,1,0.2606,0.2606,17107977139.31,2055636899.67
3,000069.SZ,20200428,20200428,20200331,1,1,0.1023,0.1023,6818121890.54,775288625.12
4,000069.SZ,20200428,20200428,20191231,1,1,1.5044,1.5044,60025027201.56,14342346725.07
5,000069.SZ,20191029,20191029,20190930,1,1,0.7311,0.7311,29861051406.78,6822901508.89
6,000069.SZ,20190830,20190830,20190630,1,1,0.3425,0.3425,17654104160.09,2915917679.79
7,000069.SZ,20190830,20190830,20190630,1,1,0.3425,0.3425,17654104160.09,2915917679.79
8,000069.SZ,20190426,20190426,20190331,1,1,0.1461,0.1461,7919825408.09,1249342956.2
9,000069.SZ,20190426,20190426,20190331,1,1,0.1461,0.1461,7919825408.09,1249342956.2
10,000069.SZ,20190330,20190330,20181231,1,1,1.2907,1.2907,48142343166.02,11294328846.78
11,000069.SZ,20181026,20181026,20180930,1,1,0.6205,0.6205,24550305573.39,5380515125.32
12,000069.SZ,20180822,20180822,20180630,1,1,0.2455,0.2455,14718085499.66,2299183010.72
13,000069.SZ,20180427,20180427,20180331,1,1,0.1366,0.1366,6338485231.84,1031543528.2
14,000069.SZ,20180427,20180427,20171231,1,1,1.0533,1.0533,42341224701.44,9318466910.69
15,000069.SZ,20171028,20171028,20170930,1,1,0.5765,0.5765,19368459259.75,4827779060.96
16,000069.SZ,20170826,20170826,20170630,1,1,0.2113,0.2113,13788909214.69,1802829189.35
17,000069.SZ,20170426,20170426,20170331,1,1,0.0923,0.0923,6155396259.05,812311266.39
18,000069.SZ,20170408,20170408,20161231,1,1,0.8395,0.8395,35481104833.15,7310940967.25
