,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,300142.SZ,20201021,20201021,20200930,1,1,0.2832,0.2803,1566763745.68,541498077.62
1,300142.SZ,20200815,20200815,20200630,1,1,0.04,0.0395,573455373.28,91214631.94
2,300142.SZ,20200425,20200425,20200331,1,1,-0.0118,-0.0118,112194358.62,-18013309.29
3,300142.SZ,20200321,20200321,20191231,1,1,0.0923,0.0923,1121220288.78,194135648.61
4,300142.SZ,20191024,20191024,20190930,1,1,0.0783,0.0783,797484765.6,160366687.73
5,300142.SZ,20191024,20191024,20190930,1,1,0.0783,0.0783,797484765.6,160366687.73
6,300142.SZ,20190824,20190824,20190630,1,1,0.0552,0.0552,500522306.39,109763474.46
7,300142.SZ,20190824,20190824,20190630,1,1,0.0552,0.0552,500522306.39,109763474.46
8,300142.SZ,20190426,20190426,20190331,1,1,0.0261,0.0261,176228128.43,48995029.23
9,300142.SZ,20190426,20190426,20190331,1,1,0.0261,0.0261,176228128.43,48995029.23
10,300142.SZ,20190426,20190426,20181231,1,1,0.6805,0.6805,879044696.28,1062691149.33
11,300142.SZ,20181023,20181023,20180930,1,1,0.0593,0.0593,573368059.38,108726674.85
12,300142.SZ,20180818,20180818,20180630,1,1,0.0476,0.0476,374572232.49,86377176.18
13,300142.SZ,20180424,20180424,20180331,1,1,0.0155,0.0155,117705565.21,27499528.54
14,300142.SZ,20180424,20180424,20171231,1,1,-0.3494,-0.3494,668264842.11,-558242764.0
15,300142.SZ,20180424,20180424,20171231,1,1,-0.3494,-0.3494,668264842.11,-558242764.0
16,300142.SZ,20171030,20171030,20170930,1,1,-0.0256,-0.0256,435029015.41,-51937524.12
17,300142.SZ,20170823,20170823,20170630,1,1,-0.03,-0.03,256697187.06,-52238156.59
18,300142.SZ,20170419,20170419,20170331,1,1,-0.02,-0.02,86171893.73,-35323516.64
19,300142.SZ,20170419,20170419,20161231,1,1,0.05,0.05,591004603.69,30020405.79
