,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,601939.SH,20201030,20201030,20200930,1,2,0.82,0.82,571435000000.0,207609000000.0
1,601939.SH,20200831,20200831,20200630,1,2,0.55,0.55,389109000000.0,138939000000.0
2,601939.SH,20200831,20200831,20200630,1,2,,,389109000000.0,
3,601939.SH,20200429,20200429,20200331,1,2,0.32,0.32,209395000000.0,80981000000.0
4,601939.SH,20200330,20200330,20191231,1,2,1.05,1.05,705629000000.0,269222000000.0
5,601939.SH,20191031,20191031,20190930,1,2,0.9,0.9,539635000000.0,227382000000.0
6,601939.SH,20190829,20190829,20190630,1,2,0.62,0.62,361471000000.0,155708000000.0
7,601939.SH,20190829,20190829,20190630,1,2,,,361471000000.0,
8,601939.SH,20190430,20190430,20190331,1,2,0.31,0.31,187066000000.0,77925000000.0
9,601939.SH,20190328,20190328,20181231,1,2,1.0,1.0,658891000000.0,255626000000.0
10,601939.SH,20181024,20181024,20180930,1,2,0.86,0.86,500047000000.0,214856000000.0
11,601939.SH,20180829,20180829,20180630,1,2,0.59,0.59,339903000000.0,147465000000.0
12,601939.SH,20180427,20180427,20180331,1,2,0.3,0.3,183221000000.0,74076000000.0
13,601939.SH,20180328,20180328,20171231,1,2,0.96,0.96,621659000000.0,243615000000.0
14,601939.SH,20171027,20171027,20170930,1,2,0.8,0.8,471994000000.0,202273000000.0
15,601939.SH,20170831,20170831,20170630,1,2,0.55,0.55,320388000000.0,139009000000.0
16,601939.SH,20170428,20170428,20170331,1,2,0.28,0.28,170798000000.0,70231000000.0
17,601939.SH,20170330,20170330,20161231,1,2,0.92,0.92,605090000000.0,232389000000.0
