,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,300003.SZ,20201029,20201029,20200930,1,1,1.1135,1.1135,6387105311.18,2010480898.46
1,300003.SZ,20200828,20200828,20200630,1,1,0.6445,0.643,4237839211.58,1183982731.36
2,300003.SZ,20200429,20200429,20200331,1,1,0.217,0.217,1666605604.4,389321914.57
3,300003.SZ,20200331,20200331,20191231,1,1,0.9746,0.9746,7795529386.34,1723791719.88
4,300003.SZ,20191026,20191026,20190930,1,1,0.9105,0.9105,5879678426.64,1616340810.23
5,300003.SZ,20191026,20191026,20190930,1,1,0.9105,0.9105,5879678426.64,1616340810.23
6,300003.SZ,20190828,20190828,20190630,1,1,0.6523,0.6523,3921023274.17,1159082273.52
7,300003.SZ,20190828,20190828,20190630,1,1,0.6523,0.6523,3921023274.17,1159082273.52
8,300003.SZ,20190427,20190427,20190331,1,1,0.3288,0.3288,1878134846.7,578522241.75
9,300003.SZ,20190329,20190329,20181231,1,1,0.684,0.684,6356304792.21,1254873878.37
10,300003.SZ,20181027,20181027,20180930,1,1,0.6418,0.6418,4584480042.44,1175778540.51
11,300003.SZ,20180814,20180814,20180630,1,1,0.4545,0.4545,2954630020.05,843286861.26
12,300003.SZ,20180427,20180427,20180331,1,1,0.1702,0.1702,1435819242.16,333825861.62
13,300003.SZ,20180313,20180313,20171231,1,1,0.5053,0.5053,4537642656.24,993679922.3
14,300003.SZ,20171027,20171027,20170930,1,1,0.4151,0.4151,3290350199.68,809827670.98
15,300003.SZ,20170829,20170829,20170630,1,1,0.2788,0.2788,2182637167.48,546019974.8
16,300003.SZ,20170427,20170427,20170331,1,1,0.1309,0.1309,1031621618.79,255281610.78
17,300003.SZ,20170331,20170331,20161231,1,1,0.3913,0.3913,3467748233.68,746708040.37
