,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,600276.SH,20201020,20201020,20200930,1,1,0.8,0.8,19413125067.81,4242744314.67
1,600276.SH,20201020,20201020,20200930,1,1,0.8,0.8,19413125067.81,4242744314.67
2,600276.SH,20200801,20200801,20200630,1,1,0.5,0.5,11308881923.08,2652499721.91
3,600276.SH,20200428,20200428,20200331,1,1,0.29,0.29,5527015316.47,1305868619.01
4,600276.SH,20200323,20200323,20191231,1,1,1.2,1.2,23288576607.05,5326451772.09
5,600276.SH,20200323,20200323,20191231,1,1,1.2,1.2,23288576607.05,5326451772.09
6,600276.SH,20191025,20191025,20190930,1,1,0.84,0.84,16945046466.99,3733291522.25
7,600276.SH,20191025,20191025,20190930,1,1,0.84,0.84,16945046466.99,3733291522.25
8,600276.SH,20190830,20190830,20190630,1,1,0.54,0.54,10026300034.6,2413287165.89
9,600276.SH,20190830,20190830,20190630,1,1,0.54,0.54,10026300034.6,2413287165.89
10,600276.SH,20190417,20190417,20190331,1,1,0.27,0.27,4966854058.57,1193780121.86
11,600276.SH,20190216,20190216,20181231,1,1,1.1,1.1,17417901050.02,4061184290.16
12,600276.SH,20181026,20181026,20180930,1,1,0.79,0.79,12458768346.51,2953100017.84
13,600276.SH,20180810,20180810,20180630,1,1,0.52,0.51,7760749544.59,1944298750.13
14,600276.SH,20180427,20180427,20180331,1,1,0.33,0.33,3857128089.89,973175930.72
15,600276.SH,20180416,20180416,20171231,1,1,1.14,1.14,13835629369.98,3292953303.96
16,600276.SH,20171019,20171019,20170930,1,1,0.83,0.83,10066119103.74,2384282532.73
17,600276.SH,20170830,20170830,20170630,1,1,0.5579,0.5572,6344594703.22,1593675511.8
18,600276.SH,20170421,20170421,20170331,1,1,0.3446,0.3441,3169364959.21,807720648.29
19,600276.SH,20170311,20170311,20161231,1,1,1.104,1.1025,11093724121.18,2634194796.55
