,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,601006.SH,20201029,20201029,20200930,1,1,0.6,0.6,52678702073.0,9839515070.0
1,601006.SH,20201029,20201029,20200930,1,1,0.6,0.6,52678702073.0,9839515070.0
2,601006.SH,20200828,20200828,20200630,1,1,0.38,0.38,33455557200.0,6173560287.0
3,601006.SH,20200828,20200828,20200630,1,1,0.38,0.38,33455557200.0,6173560287.0
4,601006.SH,20200429,20200429,20200331,1,1,0.17,0.17,16171940619.0,2777180024.0
5,601006.SH,20200429,20200429,20191231,1,1,0.92,0.92,79916947840.0,15170593288.0
6,601006.SH,20191030,20191030,20190930,1,1,0.81,0.81,59872523588.0,13220638940.0
7,601006.SH,20191030,20191030,20190930,1,1,0.81,0.81,59872523588.0,13220638940.0
8,601006.SH,20190829,20190829,20190630,1,1,0.54,0.54,40266931104.0,8804462681.0
9,601006.SH,20190829,20190829,20190630,1,1,0.54,0.54,40266931104.0,8804462681.0
10,601006.SH,20190425,20190425,20190331,1,1,0.27,0.27,19742652045.0,4403325869.0
11,601006.SH,20190425,20190425,20181231,1,1,0.98,0.98,78344648525.0,16146595659.0
12,601006.SH,20190425,20190425,20181231,1,1,0.98,0.98,78344648525.0,16146595659.0
13,601006.SH,20181031,20181031,20180930,1,1,0.82,0.82,56861566344.0,12118341463.0
14,601006.SH,20180829,20180829,20180630,1,1,0.55,0.55,37233102577.0,8180180032.0
15,601006.SH,20180428,20180428,20180331,1,1,0.28,0.28,17973277434.0,4087767889.0
16,601006.SH,20180428,20180428,20171231,1,1,0.9,0.9,55636499436.0,13098390240.0
17,601006.SH,20171026,20171026,20170930,1,1,0.76,0.76,41740560803.0,11130925103.0
18,601006.SH,20170830,20170830,20170630,1,1,0.51,0.51,27356568247.0,7550033850.0
19,601006.SH,20170427,20170427,20170331,1,1,0.21,0.21,12451185731.0,3115533683.0
20,601006.SH,20170427,20170427,20161231,1,1,0.48,0.48,44624879986.0,7077549140.0
