,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,601788.SH,20201029,20201029,20200930,1,4,0.72,0.72,10671038234.13,3418151965.27
1,601788.SH,20201029,20201029,20200930,1,4,0.72,0.72,10671038234.13,3418151965.27
2,601788.SH,20200827,20200827,20200630,1,4,0.4667,0.4667,6315060791.3,2222414485.06
3,601788.SH,20200429,20200429,20200331,1,4,0.24,0.24,2818272421.03,1146978359.48
4,601788.SH,20200328,20200328,20191231,1,4,0.1232,0.1232,10057362378.64,694088301.08
5,601788.SH,20191029,20191029,20190930,1,4,0.49,0.49,8452503344.61,2367002341.84
6,601788.SH,20190828,20190828,20190630,1,4,0.35,0.35,5861033277.28,1682118675.99
7,601788.SH,20190430,20190430,20190331,1,4,0.29,0.29,3421048826.6,1357112348.45
8,601788.SH,20190328,20190328,20181231,1,4,0.0224,0.0224,7712277101.82,243847428.42
9,601788.SH,20181030,20181030,20180930,1,4,0.26,0.26,5848859537.47,1280893617.09
10,601788.SH,20180829,20180829,20180630,1,4,0.2101,0.2101,4114364963.23,1040688719.52
11,601788.SH,20180427,20180427,20180331,1,4,0.1586,0.1586,2335322025.03,770016205.09
12,601788.SH,20180327,20180327,20171231,1,4,0.6542,0.6542,9838147762.07,3126998582.77
13,601788.SH,20171027,20171027,20170930,1,4,0.4923,0.4923,6673005772.99,2348187977.85
14,601788.SH,20170830,20170830,20170630,1,4,0.2684,0.2684,3967146009.47,1286674216.44
15,601788.SH,20170429,20170429,20170331,1,4,0.1274,0.1274,1731018310.49,614321117.39
16,601788.SH,20170330,20170330,20161231,1,4,0.7391,0.7391,9164639102.5,3076689539.09
