,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,601236.SH,20201028,20201028,20200930,1,4,0.25,0.25,3371264799.96,944062739.64
1,601236.SH,20201028,20201028,20200930,1,4,0.25,0.25,3371264799.96,944062739.64
2,601236.SH,20200821,20200821,20200630,1,4,0.21,0.21,2455941879.38,785871901.09
3,601236.SH,20200429,20200429,20200331,1,4,0.13,0.13,1141666313.09,482524911.33
4,601236.SH,20200330,20200330,20191231,1,4,0.24,0.24,2065728507.8,847490458.04
5,601236.SH,20200330,20200330,20191231,1,4,0.24,0.24,2065728507.8,847490458.04
6,601236.SH,20191030,20191030,20190930,1,4,0.16,0.16,1289674819.12,537788884.5
7,601236.SH,20191030,20191030,20190930,1,4,,,1289674819.12,537788884.5
8,601236.SH,20190829,20190829,20190630,1,4,0.09,0.09,752881937.4,296102369.49
9,601236.SH,20190829,20190829,20190630,1,4,0.09,0.09,752881937.4,296102369.49
10,601236.SH,20190524,20190524,20190331,1,4,,,452229000.0,210849000.0
11,601236.SH,20200429,20200429,20190331,1,4,0.06,0.06,452228952.11,210848971.87
12,601236.SH,20190524,20190524,20181231,1,4,0.12,0.12,1201433406.34,391994948.91
13,601236.SH,20190325,20190325,20180930,1,4,0.07,0.07,796854668.04,242035880.09
14,601236.SH,20190829,20190829,20180630,1,4,0.03,0.03,419677655.75,87492762.48
15,601236.SH,20190829,20190829,20180630,1,4,0.03,0.03,419677655.75,87492762.48
16,601236.SH,20190524,20190524,20171231,1,4,0.11,0.11,1114215786.02,367986928.52
17,601236.SH,20190325,20190325,20170930,1,4,0.09,0.09,845086944.01,298466365.07
18,601236.SH,20190524,20190524,20161231,1,4,0.1,0.1,975655348.13,338525411.28
19,601236.SH,20190325,20190325,20151231,1,4,0.42,0.42,1974439145.56,1043626132.02
20,601236.SH,20170714,20170714,20141231,1,4,0.23,0.23,1210725800.0,476362900.0
