,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,002414.SZ,20201028,20201028,20200930,1,1,0.5001,0.5001,1936319389.2,796020577.56
1,002414.SZ,20201028,20201028,20200930,1,1,0.5001,0.5001,1936319389.2,796020577.56
2,002414.SZ,20200826,20200826,20200630,1,1,0.3255,0.3255,1176294471.86,518178518.1
3,002414.SZ,20200428,20200428,20200331,1,1,0.1697,0.1697,451057402.69,158890651.41
4,002414.SZ,20200428,20200428,20191231,1,1,0.2356,0.2356,1637972264.97,220642558.1
5,002414.SZ,20191029,20191029,20190930,1,1,0.2505,0.2505,1057710548.6,234568449.3
6,002414.SZ,20191029,20191029,20190930,1,1,0.2505,0.2505,1057710548.6,234568449.3
7,002414.SZ,20190827,20190827,20190630,1,1,0.1596,0.1596,666445729.56,149458179.38
8,002414.SZ,20190827,20190827,20190630,1,1,0.1596,0.1596,666445729.56,149458179.38
9,002414.SZ,20190423,20190423,20190331,1,1,0.0096,0.0096,177028551.03,5970951.63
10,002414.SZ,20190423,20190423,20190331,1,1,0.0096,0.0096,177028551.03,5970951.63
11,002414.SZ,20190326,20190326,20181231,1,1,0.2116,0.2116,1083625698.98,132071410.34
12,002414.SZ,20181025,20181025,20180930,1,1,0.1551,0.1551,509093742.18,96812460.76
13,002414.SZ,20180828,20180828,20180630,1,1,0.1646,0.1646,331141854.16,102736152.27
14,002414.SZ,20180828,20180828,20180630,1,1,0.1646,0.1646,331141854.16,102736152.27
15,002414.SZ,20180427,20180427,20180331,1,1,0.0026,0.0026,148349294.27,1647809.41
16,002414.SZ,20180328,20180328,20171231,1,1,0.0936,0.0936,1016457840.62,58444755.22
17,002414.SZ,20171024,20171024,20170930,1,1,0.0718,0.0718,337072330.0,44808029.55
18,002414.SZ,20170823,20170823,20170630,1,1,0.0742,0.0742,315970121.84,46304062.22
19,002414.SZ,20170823,20170823,20170630,1,1,0.0742,0.0742,315970121.84,46304062.22
20,002414.SZ,20170428,20170428,20170331,1,1,0.002,0.002,110352965.57,1241598.96
21,002414.SZ,20170411,20170411,20161231,1,1,0.1169,0.1169,810334607.31,70857479.59
22,002414.SZ,20170411,20170411,20161231,1,1,0.1169,0.1169,810334607.31,70857479.59
