,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,600406.SH,20201031,20201031,20200930,1,1,0.55,0.55,20097801383.67,2742768444.02
1,600406.SH,20201031,20201031,20200930,1,1,0.55,0.55,20097801383.67,2742768444.02
2,600406.SH,20200829,20200829,20200630,1,1,0.3,0.3,12153617106.39,1481724614.42
3,600406.SH,20200430,20200430,20200331,1,1,0.02,0.02,3873977117.4,84794598.64
4,600406.SH,20200430,20200430,20200331,1,1,0.02,0.02,3873977117.4,84794598.64
5,600406.SH,20200430,20200430,20191231,1,1,0.94,0.94,32423594529.38,4660293262.22
6,600406.SH,20191030,20191030,20190930,1,1,0.47,0.47,17179710167.61,2284090519.67
7,600406.SH,20190831,20190831,20190630,1,1,0.26,0.26,10934163713.05,1281504294.0
8,600406.SH,20190831,20190831,20190630,1,1,0.26,0.26,10934163713.05,1281504294.0
9,600406.SH,20190429,20190429,20190331,1,1,0.02,0.02,3751298070.42,90123670.58
10,600406.SH,20190429,20190429,20190331,1,1,0.02,0.02,3751298070.42,90123670.58
11,600406.SH,20190429,20190429,20181231,1,1,0.93,0.93,28540370796.48,4449884051.75
12,600406.SH,20190429,20190429,20181231,1,1,0.93,0.93,28540370796.48,4449884051.75
13,600406.SH,20181030,20181030,20180930,1,1,0.52,0.52,17159948784.59,2452807399.93
14,600406.SH,20180828,20180828,20180630,1,1,0.31,0.31,10557607120.86,1428058435.55
15,600406.SH,20180828,20180828,20180630,1,1,0.31,0.31,10557607120.86,1428058435.55
16,600406.SH,20180428,20180428,20180331,1,1,0.02,0.02,3843922902.54,105927205.32
17,600406.SH,20180419,20180419,20171231,1,1,0.79,0.79,24197908118.35,3702807498.68
18,600406.SH,20171028,20171028,20170930,1,1,0.35,0.35,7161987310.2,845493859.35
19,600406.SH,20170729,20170729,20170630,1,1,0.14,0.14,4175965380.52,336270322.98
20,600406.SH,20170429,20170429,20170331,1,1,0.01,0.01,1420791139.96,10032066.13
21,600406.SH,20170330,20170330,20161231,1,1,0.6,0.6,11415282981.64,1451249789.55
