,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,000661.SZ,20201027,20201027,20200930,1,1,5.58,5.54,6398728796.04,2476316782.86
1,000661.SZ,20201027,20201027,20200930,1,1,5.58,5.54,6398728796.04,2476316782.86
2,000661.SZ,20200820,20200820,20200630,1,1,3.24,3.22,3916638844.0,1427516280.35
3,000661.SZ,20200820,20200820,20200630,1,1,3.24,3.22,3916638844.0,1427516280.35
4,000661.SZ,20200422,20200422,20200331,1,1,2.68,2.68,1660935896.71,572840789.92
5,000661.SZ,20200422,20200422,20200331,1,1,2.68,2.68,1660935896.71,572840789.92
6,000661.SZ,20200327,20200327,20191231,1,1,10.27,10.27,7373701266.96,2349183347.07
7,000661.SZ,20191024,20191024,20190930,1,1,7.29,7.29,5443620252.8,1779392360.87
8,000661.SZ,20190813,20190813,20190630,1,1,4.27,4.27,3391554091.97,1012517444.85
9,000661.SZ,20190813,20190813,20190630,1,1,4.27,4.27,3391554091.97,1012517444.85
10,000661.SZ,20190419,20190419,20190331,1,1,2.15,2.15,1775051538.47,514030812.88
11,000661.SZ,20190307,20190307,20181231,1,1,5.92,5.92,5374994708.31,1462817397.45
12,000661.SZ,20181020,20181020,20180930,1,1,4.93,4.93,4139630862.56,1235701918.22
13,000661.SZ,20180822,20180822,20180630,1,1,3.22,3.22,2749231916.49,795921395.93
14,000661.SZ,20180425,20180425,20180331,1,1,1.24,1.24,1031563760.71,313744162.28
15,000661.SZ,20180209,20180209,20171231,1,1,3.89,3.89,4102261578.1,927611833.08
16,000661.SZ,20171025,20171025,20170930,1,1,2.86,2.86,2647561296.69,736091013.87
17,000661.SZ,20170818,20170818,20170630,1,1,1.67,1.67,1600067646.89,425605993.37
18,000661.SZ,20170425,20170425,20170331,1,1,0.84,0.84,740703904.74,216222563.42
19,000661.SZ,20170228,20170228,20161231,1,1,3.08,2.85,2897439803.34,676919547.49
