,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,600547.SH,20201029,20201029,20200930,1,1,0.42,0.42,53660975381.04,2079886183.7
1,600547.SH,20201029,20201029,20200930,1,1,0.42,0.42,53660975381.04,2079886183.7
2,600547.SH,20200828,20200828,20200630,1,1,0.27,0.27,33050737843.63,1301339756.37
3,600547.SH,20200828,20200828,20200630,1,1,0.27,0.27,33050737843.63,1301339756.37
4,600547.SH,20200429,20200429,20200331,1,1,0.18,0.18,13965732251.26,633832940.41
5,600547.SH,20200417,20200417,20191231,1,1,0.42,0.42,62630699276.39,1421386030.72
6,600547.SH,20200417,20200417,20191231,1,1,0.42,0.42,62630699276.39,1421386030.72
7,600547.SH,20191030,20191030,20190930,1,1,0.31,0.31,64828768040.84,1050692002.48
8,600547.SH,20191030,20191030,20190930,1,1,0.31,0.31,64828768040.84,1050692002.48
9,600547.SH,20190830,20190830,20190630,1,1,0.3,0.3,31194661894.39,745151296.32
10,600547.SH,20190830,20190830,20190630,1,1,0.3,0.3,31194661894.39,745151296.32
11,600547.SH,20190427,20190427,20190331,1,1,0.17,0.17,10621092577.07,410602015.88
12,600547.SH,20190427,20190427,20190331,1,1,0.17,0.17,10621092577.07,410602015.88
13,600547.SH,20190329,20190329,20181231,1,1,0.45,0.45,54787877349.62,937075643.57
14,600547.SH,20181030,20181030,20180930,1,1,0.41,0.41,37260423265.87,835005724.16
15,600547.SH,20180814,20180814,20180630,1,1,0.33,0.33,26018565442.16,652636979.6
16,600547.SH,20180423,20180423,20180331,1,1,0.19,0.19,14166316537.39,373966309.76
17,600547.SH,20180307,20180307,20171231,1,1,0.61,0.61,51041303382.75,1193391099.75
18,600547.SH,20171031,20171031,20170930,1,1,0.48,0.48,38503620127.86,950185526.95
19,600547.SH,20170831,20170831,20170630,1,1,0.33,0.33,25771212658.28,653360677.54
20,600547.SH,20170427,20170427,20170331,1,1,0.18,0.18,10006172380.41,330176817.49
21,600547.SH,20170328,20170328,20161231,1,1,0.77,0.77,50198852619.86,1308808582.28
