,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,000625.SZ,20201031,20201031,20200930,1,1,0.73,,55841582333.54,3484305434.6
1,000625.SZ,20200831,20200831,20200630,1,1,0.54,,32781657479.1,2601622809.19
2,000625.SZ,20200430,20200430,20200331,1,1,0.13,0.13,11564077463.34,623570006.34
3,000625.SZ,20200430,20200430,20191231,1,1,-0.55,,70595245133.28,-2649131890.88
4,000625.SZ,20191031,20191031,20190930,1,1,-0.55,,45115421967.81,-2666634067.81
5,000625.SZ,20191031,20191031,20190930,1,1,-0.55,,45115421967.81,-2666634067.81
6,000625.SZ,20190831,20190831,20190630,1,1,-0.47,-0.47,29875780096.84,-2244061428.35
7,000625.SZ,20190831,20190831,20190630,1,1,-0.47,-0.47,29875780096.84,-2244061428.35
8,000625.SZ,20190430,20190430,20190331,1,1,-0.44,-0.44,16007950602.5,-2102941004.7
9,000625.SZ,20190423,20190423,20181231,1,1,0.14,,66298270389.77,723359381.87
10,000625.SZ,20190423,20190423,20181231,1,1,0.14,,66298270389.77,723359381.87
11,000625.SZ,20181030,20181030,20180930,1,1,0.24,0.24,49851658390.16,1171067950.13
12,000625.SZ,20180831,20180831,20180630,1,1,0.34,0.34,35642832190.04,1617481673.47
13,000625.SZ,20180427,20180427,20180331,1,1,0.29,0.29,20010746940.77,1357204965.11
14,000625.SZ,20180418,20180418,20171231,1,1,1.49,,80012205182.37,7208437270.06
15,000625.SZ,20171026,20171026,20170930,1,1,1.21,1.21,51431180946.38,5849079377.87
16,000625.SZ,20170831,20170831,20170630,1,1,0.96,0.96,33555213109.46,4667462601.55
17,000625.SZ,20170427,20170427,20170331,1,1,0.5,,17667498708.59,2390878919.92
18,000625.SZ,20170418,20170418,20161231,1,1,2.19,,78542441757.19,10276594658.84
