,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,000860.SZ,20201030,20201030,20200930,1,1,0.5845,0.5845,12419465178.78,445740557.2
1,000860.SZ,20200822,20200822,20200630,1,1,0.7394,0.7394,9520279214.65,556126599.87
2,000860.SZ,20200822,20200822,20200630,1,1,0.7394,0.7394,9520279214.65,556126599.87
3,000860.SZ,20200428,20200428,20200331,1,1,0.4759,0.4759,5524406490.53,355620040.45
4,000860.SZ,20200428,20200428,20200331,1,1,0.4759,0.4759,5524406490.53,355620040.45
5,000860.SZ,20200425,20200425,20191231,1,1,1.0909,1.0909,14900141028.95,818384874.9
6,000860.SZ,20191026,20191026,20190930,1,1,0.8961,0.8961,11061930155.18,671405602.15
7,000860.SZ,20191026,20191026,20190930,1,1,0.8961,0.8961,11061930155.18,671405602.15
8,000860.SZ,20190824,20190824,20190630,1,1,0.8736,0.8736,8416038682.73,651948673.47
9,000860.SZ,20190824,20190824,20190630,1,1,0.8736,0.8736,8416038682.73,651948673.47
10,000860.SZ,20190427,20190427,20190331,1,1,0.7511,0.7511,4765197694.06,428696239.05
11,000860.SZ,20190427,20190427,20190331,1,1,0.7511,0.7511,4765197694.06,428696239.05
12,000860.SZ,20190315,20190315,20181231,1,1,1.3044,1.3044,12074373183.62,728090593.5
13,000860.SZ,20181027,20181027,20180930,1,1,0.94,0.94,9203414443.3,520221493.06
14,000860.SZ,20180825,20180825,20180630,1,1,0.8436,0.8436,7232575161.31,478476458.31
15,000860.SZ,20180428,20180428,20180331,1,1,0.6411,0.6411,3972700039.98,364920079.9
16,000860.SZ,20180331,20180331,20171231,1,1,0.7683,0.7683,11733843205.8,442388155.48
17,000860.SZ,20171028,20171028,20170930,1,1,0.4771,0.4771,8848812630.24,277618587.39
18,000860.SZ,20170819,20170819,20170630,1,1,0.4287,0.4287,6548127572.98,249516361.66
19,000860.SZ,20170429,20170429,20170331,1,1,0.3294,0.3294,3843313242.97,189914028.03
20,000860.SZ,20170325,20170325,20161231,1,1,0.7231,0.7231,11197229070.59,424677825.44
