,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,601398.SH,20201031,20201031,20200930,1,2,0.64,0.64,665693000000.0,230173000000.0
1,601398.SH,20200831,20200831,20200630,1,2,0.42,0.42,448456000000.0,149796000000.0
2,601398.SH,20200831,20200831,20200630,1,2,,,448456000000.0,
3,601398.SH,20200429,20200429,20200331,1,2,0.24,0.24,226979000000.0,85013000000.0
4,601398.SH,20200328,20200328,20191231,1,2,0.86,0.86,855164000000.0,313361000000.0
5,601398.SH,20191026,20191026,20190930,1,2,0.71,0.71,646942000000.0,252688000000.0
6,601398.SH,20190830,20190830,20190630,1,2,0.47,0.47,442915000000.0,168690000000.0
7,601398.SH,20190430,20190430,20190331,1,2,0.23,0.23,235501000000.0,82690000000.0
8,601398.SH,20190329,20190329,20181231,1,2,0.82,0.82,773789000000.0,298723000000.0
9,601398.SH,20181031,20181031,20180930,1,2,0.67,0.67,577055000000.0,240120000000.0
10,601398.SH,20180831,20180831,20180630,1,2,0.45,0.45,387451000000.0,160657000000.0
11,601398.SH,20180428,20180428,20180331,1,2,0.22,0.22,197198000000.0,79069000000.0
12,601398.SH,20180328,20180328,20171231,1,2,0.79,0.79,726502000000.0,287451000000.0
13,601398.SH,20171031,20171031,20170930,1,2,0.64,0.64,535773000000.0,229086000000.0
14,601398.SH,20170831,20170831,20170630,1,2,0.43,0.43,362151000000.0,153687000000.0
15,601398.SH,20170429,20170429,20170331,1,2,0.21,0.21,189525000000.0,76027000000.0
16,601398.SH,20170331,20170331,20161231,1,2,0.77,0.77,675891000000.0,279106000000.0
