,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,002821.SZ,20201024,20201024,20200930,1,1,2.2,2.19,2082845562.11,506189720.31
1,002821.SZ,20200808,20200808,20200630,1,1,1.38,1.36,1265933056.84,315609915.24
2,002821.SZ,20200808,20200808,20200630,1,1,1.38,1.36,1265933056.84,315609915.24
3,002821.SZ,20200425,20200425,20200331,1,1,0.47,0.47,475496806.78,108029889.53
4,002821.SZ,20200409,20200409,20191231,1,1,2.42,2.4,2459985533.8,553863836.07
5,002821.SZ,20191025,20191025,20190930,1,1,1.6,1.59,1742485147.45,366515484.88
6,002821.SZ,20191025,20191025,20190930,1,1,1.6,1.59,1742485147.45,366515484.88
7,002821.SZ,20190803,20190803,20190630,1,1,1.0,0.99,1093070698.41,229318376.48
8,002821.SZ,20190423,20190423,20190331,1,1,0.4,0.4,476494446.55,92063799.35
9,002821.SZ,20190316,20190316,20181231,1,1,1.88,1.86,1834877624.25,406450398.04
10,002821.SZ,20190316,20190316,20181231,1,1,1.88,1.86,1834877624.25,406450398.04
11,002821.SZ,20181031,20181031,20180930,1,1,1.15,1.13,1204962585.97,246203162.56
12,002821.SZ,20180818,20180818,20180630,1,1,0.69,0.62,757638081.14,140198445.83
13,002821.SZ,20180420,20180420,20180331,1,1,0.28,0.23,363656523.27,52421840.02
14,002821.SZ,20180330,20180330,20171231,1,1,1.51,1.49,1423033412.68,360048381.86
15,002821.SZ,20171024,20171024,20170930,1,1,0.88,0.88,895938102.03,216865622.76
16,002821.SZ,20170810,20170810,20170630,1,1,0.55,0.55,551472667.93,139670091.84
17,002821.SZ,20170424,20170424,20170331,1,1,0.43,0.43,290097601.3,57763582.17
18,002821.SZ,20170330,20170330,20161231,1,1,2.75,2.75,1103194952.01,275604590.2
19,002821.SZ,20170424,20170424,20160331,1,1,0.36,0.36,186681219.8,36178977.04
