,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,002945.SZ,20201017,20201017,20200930,1,4,0.24,0.24,1151890967.82,660540252.43
1,002945.SZ,20200812,20200812,20200630,1,4,0.11,0.11,574334506.45,284606973.31
2,002945.SZ,20200428,20200428,20200331,1,4,0.06,0.06,313368476.99,166378798.15
3,002945.SZ,20200420,20200420,20191231,1,4,0.16,0.16,1010603099.5,441257802.59
4,002945.SZ,20191028,20191028,20190930,1,4,0.11,0.11,674476914.85,305277476.08
5,002945.SZ,20191028,20191028,20190930,1,4,0.11,0.11,674476914.85,305277476.08
6,002945.SZ,20190822,20190822,20190630,1,4,0.07,0.07,453266899.55,182336115.7
7,002945.SZ,20190822,20190822,20190630,1,4,0.07,0.07,453266899.55,182336115.7
8,002945.SZ,20190423,20190423,20190331,1,4,0.04,0.04,214616889.1,92397713.78
9,002945.SZ,20190423,20190423,20181231,1,1,0.14,0.14,1000843794.61,
10,002945.SZ,20190423,20190423,20181231,1,4,0.14,0.14,1000843794.61,343640691.54
11,002945.SZ,20191028,20191028,20180930,1,4,0.11,0.11,728862900.41,256183830.59
12,002945.SZ,20190423,20190423,20180331,1,4,0.03,0.03,217690874.24,81226701.47
13,002945.SZ,20181210,20181210,20161231,1,4,0.24,0.24,1318353295.03,589118277.95
14,002945.SZ,20181210,20181210,20151231,1,4,0.44,0.44,1668857767.74,815994245.57
