,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,601989.SH,20201031,20201031,20200930,1,1,-0.005,-0.005,24769831141.63,-113948170.09
1,601989.SH,20201031,20201031,20200930,1,1,-0.005,-0.005,24769831141.63,-113948170.09
2,601989.SH,20200828,20200828,20200630,1,1,0.002,0.002,17414598212.83,41932209.88
3,601989.SH,20200828,20200828,20200630,1,1,0.002,0.002,17414598212.83,41932209.88
4,601989.SH,20200429,20200429,20200331,1,1,0.004,0.004,4522630269.96,100407593.4
5,601989.SH,20200429,20200429,20191231,1,1,0.02,0.02,38056548506.91,454854230.71
6,601989.SH,20191031,20191031,20190930,1,1,0.053,0.053,24212200992.58,1218878643.35
7,601989.SH,20191031,20191031,20190930,1,1,0.053,0.053,24212200992.58,1218878643.35
8,601989.SH,20190830,20190830,20190630,1,1,0.05,0.05,16886003981.98,1142417241.12
9,601989.SH,20190830,20190830,20190630,1,1,0.05,0.05,16886003981.98,1142417241.12
10,601989.SH,20190427,20190427,20190331,1,1,0.023,0.023,6065016102.57,520183450.77
11,601989.SH,20190427,20190427,20190331,1,1,0.023,0.023,6065016102.57,520183450.77
12,601989.SH,20190427,20190427,20181231,1,1,0.03,0.03,44483528277.66,-180252183.23
13,601989.SH,20181030,20181030,20180930,1,1,0.064,0.064,29870969011.42,760021636.33
14,601989.SH,20180829,20180829,20180630,1,1,0.044,0.044,19419066279.14,614182698.21
15,601989.SH,20180427,20180427,20180331,1,1,0.013,0.013,6115158425.51,257931694.03
16,601989.SH,20180427,20180427,20171231,1,1,0.05,0.05,38775769732.83,-242299779.78
17,601989.SH,20171031,20171031,20170930,1,1,0.059,0.059,25896228017.93,330554817.67
18,601989.SH,20170830,20170830,20170630,1,1,0.034,0.034,19228209562.5,-41421083.12
19,601989.SH,20170426,20170426,20170331,1,1,0.015,0.015,10530900749.41,213784750.27
20,601989.SH,20170426,20170426,20161231,1,1,0.038,0.038,52064131241.72,37130856.57
