,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,601985.SH,20201029,20201029,20200930,1,1,0.315,0.278,36941628867.39,8712704047.41
1,601985.SH,20201029,20201029,20200930,1,1,0.315,0.278,36941628867.39,8712704047.41
2,601985.SH,20200821,20200821,20200630,1,1,0.191,0.186,23233708043.43,5189931320.56
3,601985.SH,20200424,20200424,20200331,1,1,0.067,0.066,10626082255.56,1929093455.93
4,601985.SH,20200424,20200424,20191231,1,1,0.296,0.286,46067155090.72,8407376510.8
5,601985.SH,20191030,20191030,20190930,1,1,0.237,0.228,33885733309.77,6731423854.86
6,601985.SH,20190824,20190824,20190630,1,1,0.167,0.162,21988105366.64,4775852709.55
7,601985.SH,20190824,20190824,20190630,1,1,0.167,0.162,21988105366.64,4775852709.55
8,601985.SH,20190426,20190426,20190331,1,1,0.089,0.089,10739118901.92,2601380501.33
9,601985.SH,20190426,20190426,20190331,1,1,0.089,0.089,10739118901.92,2601380501.33
10,601985.SH,20190426,20190426,20181231,1,1,0.304,0.304,39305402286.52,8536410163.91
11,601985.SH,20181026,20181213,20180930,1,1,0.247,0.247,28155369920.52,6920268341.98
12,601985.SH,20180824,20180824,20180630,1,1,0.166,0.166,17926062370.9,4677597180.41
13,601985.SH,20180420,20180420,20180331,1,1,0.078,0.078,8255269969.45,2182585586.72
14,601985.SH,20180420,20180420,20171231,1,1,0.289,0.289,33589908933.61,8036146122.52
15,601985.SH,20171028,20171028,20170930,1,1,0.26,0.26,25355408504.33,7259493938.14
16,601985.SH,20170825,20170825,20170630,1,1,0.164,0.164,16235184733.46,4489002441.05
17,601985.SH,20170427,20170427,20170331,1,1,0.078,0.078,7966550537.79,2170799396.72
18,601985.SH,20170427,20170427,20161231,1,1,0.288,0.288,30008741670.83,8108361253.51
