,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,600705.SH,20201030,20201030,20200930,1,1,0.3,0.3,7513483623.26,3990215965.19
1,600705.SH,20201030,20201030,20200930,1,1,0.3,0.3,7513483623.26,3990215965.19
2,600705.SH,20200828,20200828,20200630,1,1,0.17,0.17,4945319046.84,2480123124.95
3,600705.SH,20200828,20200828,20200630,1,1,0.17,0.17,4945319046.84,2480123124.95
4,600705.SH,20200422,20200422,20200331,1,1,0.09,0.09,2206650899.22,1125725103.63
5,600705.SH,20200422,20200422,20191231,1,1,0.35,0.35,10440600536.33,4723554686.77
6,600705.SH,20191031,20191031,20190930,1,1,0.24,0.24,7387588480.57,3461080575.48
7,600705.SH,20191031,20191031,20190930,1,1,0.24,0.24,7387588480.57,3461080575.48
8,600705.SH,20190828,20190828,20190630,1,1,0.16,0.16,4916133217.31,2404518252.57
9,600705.SH,20190430,20190430,20190331,1,1,0.09,0.09,2083989073.1,1147519862.58
10,600705.SH,20190315,20190315,20181231,1,1,0.35,0.35,7448683746.8,3939061934.04
11,600705.SH,20181030,20181030,20180930,1,1,0.25,0.25,5168404071.39,2877870577.65
12,600705.SH,20180831,20180831,20180630,1,1,0.18,0.18,3249561394.2,2049501298.64
13,600705.SH,20180410,20180410,20180331,1,1,0.09,0.09,1470703392.42,1037744865.24
14,600705.SH,20180315,20180315,20171231,1,1,0.31,0.31,5707025888.46,3497109192.55
15,600705.SH,20171018,20171018,20170930,1,1,0.22,0.22,3917202738.79,2482826964.14
16,600705.SH,20170828,20170828,20170630,1,1,0.14,0.14,2537040528.38,1623169641.21
17,600705.SH,20170428,20170428,20170331,1,1,0.06,0.06,1040943783.72,690336033.17
18,600705.SH,20170307,20170307,20161231,1,1,0.26,0.26,4199843093.11,2987647562.08
