,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,601216.SH,20201030,20201030,20200930,1,1,0.2471,0.2471,10700813533.78,2091013641.29
1,601216.SH,20200828,20200828,20200630,1,1,0.157,0.157,7189039916.12,1325771017.65
2,601216.SH,20200828,20200828,20200630,1,1,0.157,0.157,7189039916.12,1325771017.65
3,601216.SH,20200430,20200430,20200331,1,1,0.0746,0.0746,3561613172.61,626209749.71
4,601216.SH,20200422,20200422,20191231,1,1,0.2953,0.2953,9790566856.27,2466319043.39
5,601216.SH,20200422,20200422,20191231,1,1,0.2953,0.2953,9790566856.27,2466319043.39
6,601216.SH,20191030,20191030,20190930,1,1,0.2298,0.2298,6395581915.72,1926930744.12
7,601216.SH,20191030,20191030,20190930,1,1,0.2298,0.2298,6395581915.72,1926930744.12
8,601216.SH,20190828,20190828,20190630,1,1,0.1695,0.1695,4414498004.34,1421711229.73
9,601216.SH,20190430,20190430,20190331,1,1,0.0857,0.0857,2442809339.19,719455861.08
10,601216.SH,20190419,20190419,20181231,1,1,0.2708,0.2708,8463840595.87,2277046666.48
11,601216.SH,20181026,20181026,20180930,1,1,0.2215,0.2215,6298595818.86,1862888742.4
12,601216.SH,20180822,20180822,20180630,1,1,0.1714,0.1714,4351898331.39,1442241973.2
13,601216.SH,20180427,20180427,20180331,1,1,0.0925,0.0925,2187231949.92,778524612.56
14,601216.SH,20180420,20180420,20171231,1,1,0.2546,0.2546,7738941221.74,2146589231.12
15,601216.SH,20171028,20171028,20170930,1,1,0.1908,0.1908,5523570560.85,1609269994.39
16,601216.SH,20170825,20170825,20170630,1,1,0.1095,0.1095,3554230363.19,924161237.56
17,601216.SH,20170421,20170421,20170331,1,1,0.0633,0.0633,1847669848.73,533977872.38
18,601216.SH,20170412,20170412,20161231,1,1,0.1877,0.1877,5714053651.66,1583489947.15
