,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,002958.SZ,20201027,20201027,20200930,1,2,0.45,0.44,7065912000.0,2483582000.0
1,002958.SZ,20200825,20200825,20200630,1,2,0.27,0.27,5044190000.0,1494620000.0
2,002958.SZ,20200427,20200427,20200331,1,2,0.15,0.15,2832387000.0,856322000.0
3,002958.SZ,20200427,20200427,20191231,1,2,0.52,0.52,8729188000.0,2847247000.0
4,002958.SZ,20191029,20191029,20190930,1,2,0.44,0.44,6579794000.0,2370766000.0
5,002958.SZ,20191029,20191029,20190930,1,2,0.44,0.44,6579794000.0,2370766000.0
6,002958.SZ,20190822,20190822,20190630,1,2,0.27,0.27,4294591000.0,1422967000.0
7,002958.SZ,20190429,20190429,20190331,1,2,0.15,0.15,2124415000.0,759114000.0
8,002958.SZ,20190429,20190429,20190331,1,2,,,,
9,002958.SZ,20190429,20190429,20181231,1,2,0.48,0.48,7462073000.0,2444093000.0
10,002958.SZ,20190212,20190212,20180930,1,2,0.41,0.41,5350053000.0,2046260000.0
11,002958.SZ,20190306,20190306,20180630,1,2,0.25,0.25,3338282000.0,1261879000.0
12,002958.SZ,20190306,20190306,20180630,1,2,0.25,0.25,3338282000.0,1261879000.0
13,002958.SZ,20180424,20180424,20180331,1,2,0.16,0.0,1642088060.45,813540392.78
14,002958.SZ,20190212,20190212,20171231,1,2,0.43,0.43,6079088000.0,2140285000.0
15,002958.SZ,20181029,20181029,20170930,1,2,0.39,0.0,4486476639.75,1939045378.18
16,002958.SZ,20180110,20180110,20170630,1,2,0.22,0.22,2864313000.0,1112453000.0
17,002958.SZ,20180424,20180424,20170331,1,2,0.15,0.0,1351080116.36,725973605.96
18,002958.SZ,20190212,20190212,20161231,1,2,0.39,0.39,5830184000.0,1903766000.0
19,002958.SZ,20190212,20190212,20151231,1,2,0.37,0.37,5750682000.0,1863544000.0
20,002958.SZ,20180110,20180110,20141231,1,2,0.35,0.35,5598583000.0,1731247000.0
