,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,002153.SZ,20201027,20201027,20200930,1,1,0.08,0.08,2237103839.54,115742279.23
1,002153.SZ,20200827,20200827,20200630,1,1,0.05,0.05,1365687705.95,65448412.65
2,002153.SZ,20200430,20200430,20200331,1,1,0.04,0.04,599912830.57,31726543.07
3,002153.SZ,20200430,20200430,20200331,1,1,0.04,0.04,599912830.57,31726543.07
4,002153.SZ,20200429,20200429,20191231,1,1,0.34,0.34,3662540116.4,465176300.65
5,002153.SZ,20200429,20200429,20191231,1,1,0.34,0.34,3662540116.4,465176300.65
6,002153.SZ,20191029,20191029,20190930,1,1,0.3,0.3,2436891703.14,363591775.44
7,002153.SZ,20191029,20191029,20190930,1,1,0.3,0.3,2436891703.14,363591775.44
8,002153.SZ,20190829,20190829,20190630,1,1,0.2,0.2,1516415121.61,238304720.28
9,002153.SZ,20190429,20190429,20190331,1,1,0.07,0.07,701308267.4,75048245.6
10,002153.SZ,20190429,20190429,20190331,1,1,0.07,0.07,701308267.4,75048245.6
11,002153.SZ,20190423,20190423,20181231,1,1,0.43,0.43,3097519391.45,542661025.92
12,002153.SZ,20181027,20181027,20180930,1,1,0.3,0.3,1990500687.31,335223625.76
13,002153.SZ,20180830,20180830,20180630,1,1,0.19,0.19,1255712569.12,208298986.28
14,002153.SZ,20180427,20180427,20180331,1,1,0.06,0.06,531076014.16,68903423.22
15,002153.SZ,20180420,20180420,20171231,1,1,0.39,0.39,2961186590.64,424964145.31
16,002153.SZ,20171027,20171027,20170930,1,1,0.26,0.26,1964764595.62,280862484.82
17,002153.SZ,20170824,20170824,20170630,1,1,0.17,0.17,1220175635.63,182852840.13
18,002153.SZ,20170427,20170427,20170331,1,1,0.06,0.06,548509862.13,61890027.25
19,002153.SZ,20170408,20170408,20161231,1,1,0.36,0.36,2662608134.04,405797847.51
