,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,600019.SH,20201030,20201030,20200930,1,1,0.35,0.35,200022646721.42,8733347054.87
1,600019.SH,20200828,20200828,20200630,1,1,0.18,0.18,129771799874.6,4492743472.46
2,600019.SH,20200429,20200429,20200331,1,1,0.07,0.07,59972773526.48,1766026915.65
3,600019.SH,20200429,20200429,20200331,1,1,0.07,0.07,59972773526.48,1766026915.65
4,600019.SH,20200429,20200429,20191231,1,1,0.56,0.56,291593978707.94,13469014497.36
5,600019.SH,20200429,20200429,20191231,1,1,0.56,0.56,291593978707.94,13469014497.36
6,600019.SH,20191026,20191026,20190930,1,1,0.4,0.4,216875605684.75,9618568334.32
7,600019.SH,20191026,20191026,20190930,1,1,0.4,0.4,216875605684.75,9618568334.32
8,600019.SH,20190823,20190823,20190630,1,1,0.28,0.28,140875946688.04,6697051648.29
9,600019.SH,20190823,20190823,20190630,1,1,0.28,0.28,140875946688.04,6697051648.29
10,600019.SH,20190425,20190425,20190331,1,1,0.12,0.12,65378240104.8,2946859612.76
11,600019.SH,20190425,20190425,20190331,1,1,0.12,0.12,65378240104.8,2946859612.76
12,600019.SH,20190425,20190425,20181231,1,1,0.97,0.97,304779462646.47,23278140884.9
13,600019.SH,20181030,20181030,20180930,1,1,0.71,0.71,225320170269.54,17181942991.18
14,600019.SH,20180828,20180828,20180630,1,1,0.45,0.45,148534090141.08,10901132343.0
15,600019.SH,20180828,20180828,20180630,1,1,0.45,0.45,148534090141.08,10901132343.0
16,600019.SH,20180428,20180428,20180331,1,1,0.23,0.23,67453719151.97,5534415617.65
17,600019.SH,20180410,20180410,20171231,1,1,0.86,0.86,289092900259.28,20403137217.05
18,600019.SH,20171028,20171028,20170930,1,1,0.53,0.53,251837469527.16,12520006957.51
19,600019.SH,20170825,20170825,20170630,1,1,0.28,0.28,169932508668.39,6739088170.83
20,600019.SH,20170428,20170428,20170331,1,1,0.17,0.17,85010052387.79,4167029541.86
21,600019.SH,20170428,20170428,20161231,1,1,0.55,0.55,185458649583.21,9205298437.67
