,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,300033.SZ,20210302,20210302,20201231,1,1,3.21,3.21,2843697937.51,1723975028.38
1,300033.SZ,20201024,20201024,20200930,1,1,1.44,1.44,1664288490.18,772099972.12
2,300033.SZ,20201024,20201024,20200930,1,1,1.44,1.44,1664288490.18,772099972.12
3,300033.SZ,20200825,20200825,20200630,1,1,0.82,0.82,991516166.7,439165195.92
4,300033.SZ,20200825,20200825,20200630,1,1,0.82,0.82,991516166.7,439165195.92
5,300033.SZ,20200428,20200428,20200331,1,1,0.24,0.24,384438136.56,126844273.46
6,300033.SZ,20200225,20200225,20191231,1,1,1.67,1.67,1742093893.2,897675406.14
7,300033.SZ,20191028,20191028,20190930,1,1,0.85,0.85,1156062650.08,458359356.94
8,300033.SZ,20191028,20191028,20190930,1,1,0.85,0.85,1156062650.08,458359356.94
9,300033.SZ,20190824,20190824,20190630,1,1,0.49,0.49,702417683.27,264566180.0
10,300033.SZ,20190824,20190824,20190630,1,1,0.49,0.49,702417683.27,264566180.0
11,300033.SZ,20190426,20190426,20190331,1,1,0.19,0.19,286637038.31,100390208.29
12,300033.SZ,20190426,20190426,20190331,1,1,0.19,0.19,286637038.31,100390208.29
13,300033.SZ,20190226,20190226,20181231,1,1,1.18,1.18,1386887015.18,633934218.67
14,300033.SZ,20181026,20181026,20180930,1,1,0.59,0.59,909763685.05,318539145.58
15,300033.SZ,20180821,20180821,20180630,1,1,0.36,0.36,566606931.23,191096248.39
16,300033.SZ,20180426,20180426,20180331,1,1,0.14,0.14,237917375.01,75340615.78
17,300033.SZ,20180228,20180228,20171231,1,1,1.35,1.35,1409698260.25,725653800.79
18,300033.SZ,20171030,20171030,20170930,1,1,0.88,0.88,986333568.02,471064626.03
19,300033.SZ,20170821,20170821,20170630,1,1,0.53,0.53,604929108.88,286406036.92
20,300033.SZ,20170427,20170427,20170331,1,1,0.19,0.19,268210854.2,102329094.12
21,300033.SZ,20170210,20170210,20161231,1,1,2.25,2.25,1733656403.77,1211576655.51
