,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,002415.SZ,20201024,20201024,20200930,1,1,0.909,0.909,42021194889.62,8577197717.37
1,002415.SZ,20201024,20201024,20200930,1,1,0.909,0.909,42021194889.62,8577197717.37
2,002415.SZ,20200725,20200725,20200630,1,1,0.493,0.493,24271159243.76,4666871541.0
3,002415.SZ,20200425,20200425,20200331,1,1,0.163,0.163,9428902974.38,1553400547.01
4,002415.SZ,20200425,20200425,20191231,1,1,1.343,1.343,57658110065.22,12465184302.65
5,002415.SZ,20191019,20191019,20190930,1,1,0.86,0.86,39838916228.85,8094091870.41
6,002415.SZ,20191019,20191019,20190930,1,1,0.86,0.86,39838916228.85,8094091870.41
7,002415.SZ,20190720,20190720,20190630,1,1,0.444,0.444,23923273424.5,4223761290.19
8,002415.SZ,20190720,20190720,20190630,1,1,0.444,0.444,23923273424.5,4223761290.19
9,002415.SZ,20190420,20190420,20190331,1,1,0.168,0.167,9942448619.42,1517925039.43
10,002415.SZ,20190420,20190420,20190331,1,1,0.168,0.167,9942448619.42,1517925039.43
11,002415.SZ,20190420,20190420,20181231,1,1,1.24,1.234,49837132481.61,11381692864.66
12,002415.SZ,20190420,20190420,20181231,1,1,1.24,1.234,49837132481.61,11381692864.66
13,002415.SZ,20181020,20181020,20180930,1,1,0.806,0.804,33802691201.11,7347690147.92
14,002415.SZ,20180721,20180721,20180630,1,1,0.449,0.449,20875758224.63,4107586112.82
15,002415.SZ,20180421,20180421,20180331,1,1,0.199,0.197,9364828201.0,1782288185.36
16,002415.SZ,20180421,20180421,20171231,1,1,1.03,1.024,41905476572.07,9377501639.82
17,002415.SZ,20171031,20171031,20170930,1,1,0.671,0.673,27729742158.18,6121120998.71
18,002415.SZ,20170722,20170722,20170630,1,1,0.357,0.357,16447539736.52,3275931652.25
19,002415.SZ,20170414,20170414,20170331,1,1,0.245,0.242,7043724101.73,1480409898.02
20,002415.SZ,20170414,20170414,20161231,1,1,1.227,1.221,31924020872.44,7420273140.44
