,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,600061.SH,20201030,20201030,20200930,1,1,0.84,0.83,322494926.54,3977608234.61
1,600061.SH,20200828,20200828,20200630,1,1,0.54,0.54,230464415.71,2575836873.41
2,600061.SH,20200828,20200828,20200630,1,1,0.54,0.54,230464415.71,2575836873.41
3,600061.SH,20200429,20200429,20200331,1,1,0.15,0.15,80206876.56,717887996.28
4,600061.SH,20200429,20200429,20200331,1,1,0.15,0.15,80206876.56,717887996.28
5,600061.SH,20200327,20200327,20191231,1,1,0.7,0.7,668103209.1,3500086436.08
6,600061.SH,20191031,20191031,20190930,1,1,0.58,0.58,619626777.66,2810392038.21
7,600061.SH,20191031,20191031,20190930,1,1,0.58,0.58,619626777.66,2810392038.21
8,600061.SH,20190830,20190830,20190630,1,1,0.4,0.4,487626358.07,1935979868.73
9,600061.SH,20190427,20190427,20190331,1,1,0.29,0.29,303820405.62,1348849018.27
10,600061.SH,20190329,20190329,20181231,1,1,0.4,0.4,2364308198.5,2025213958.12
11,600061.SH,20181031,20181031,20180930,1,1,0.26,0.26,2027904595.09,1306121378.33
12,600061.SH,20180830,20180830,20180630,1,1,0.2,0.2,643783134.92,984023062.65
13,600061.SH,20180428,20180428,20180331,1,1,0.12,0.12,280640549.78,570508396.35
14,600061.SH,20180331,20180331,20171231,1,1,0.68,0.68,704734401.58,3027742090.41
15,600061.SH,20171028,20171028,20170930,1,1,0.52,0.52,445437715.73,2172938095.21
16,600061.SH,20170824,20170824,20170630,1,1,0.34,0.34,351263280.51,1444828162.34
17,600061.SH,20170428,20170428,20170331,1,1,0.15,0.15,217657722.44,634259845.57
18,600061.SH,20170331,20170331,20161231,1,1,0.69,0.69,510024499.22,2561088316.38
