,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,600085.SH,20201031,20201031,20200930,1,1,0.521,,9053192508.48,1128916144.24
1,600085.SH,20201031,20201031,20200930,1,1,0.521,,9053192508.48,1128916144.24
2,600085.SH,20200829,20200829,20200630,1,1,0.35,,6003602958.74,740581215.47
3,600085.SH,20200430,20200430,20200331,1,1,0.174,,3029999843.16,358105739.14
4,600085.SH,20200403,20200403,20191231,1,1,0.719,,13277123199.46,1561601328.39
5,600085.SH,20200403,20200403,20191231,1,1,0.719,,13277123199.46,1561601328.39
6,600085.SH,20191031,20191031,20190930,1,1,0.62,,9958910867.19,1388019701.64
7,600085.SH,20191031,20191031,20190930,1,1,0.62,,9958910867.19,1388019701.64
8,600085.SH,20190827,20190827,20190630,1,1,0.482,,7156776468.66,1078583630.15
9,600085.SH,20190827,20190827,20190630,1,1,0.482,,7156776468.66,1078583630.15
10,600085.SH,20190430,20190430,20190331,1,1,0.255,,3911034070.83,568157373.28
11,600085.SH,20190326,20190326,20181231,1,1,0.827,,14208636446.88,1822534017.57
12,600085.SH,20181030,20181030,20180930,1,1,0.62,,10476993964.78,1448557731.01
13,600085.SH,20180828,20180828,20180630,1,1,0.466,,7267025863.9,1076195621.41
14,600085.SH,20180828,20180828,20180630,1,1,0.466,,7267025863.9,1076195621.41
15,600085.SH,20180428,20180428,20180331,1,1,0.231,,3664398831.23,538251690.08
16,600085.SH,20180331,20180331,20171231,1,1,0.742,,13375966344.01,1741717326.45
17,600085.SH,20171031,20171031,20170930,1,1,0.597,,9783451194.3,1392565151.08
18,600085.SH,20170829,20170829,20170630,1,1,0.437,,6999307936.35,1023184484.85
19,600085.SH,20170829,20170829,20170630,1,1,0.437,,6999307936.35,1023184484.85
20,600085.SH,20170429,20170429,20170331,1,1,0.214,,3667616763.05,500935643.19
21,600085.SH,20170328,20170328,20161231,1,1,0.68,,12090740122.2,1562183161.35
22,600085.SH,20170328,20170328,20161231,1,1,0.68,,12090740122.2,1562183161.35
