,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,601077.SH,20201030,20201030,20200930,1,2,0.68,0.68,20997529000.0,7943908000.0
1,601077.SH,20201030,20201030,20200930,1,2,0.68,0.68,20997529000.0,7943908000.0
2,601077.SH,20200827,20200827,20200630,1,2,0.46,0.46,13925593000.0,5265134000.0
3,601077.SH,20200827,20200827,20200630,1,2,,,13925593000.0,
4,601077.SH,20200425,20200425,20200331,1,2,0.27,0.27,6969586000.0,3144302000.0
5,601077.SH,20200327,20200327,20191231,1,2,0.95,0.95,26629808000.0,9988110000.0
6,601077.SH,20191028,20191028,20190930,1,2,0.86,,19990582000.0,8795010000.0
7,601077.SH,20200106,20200106,20190630,1,2,0.58,0.58,13266534000.0,5840576000.0
8,601077.SH,20190816,20190816,20190630,1,2,0.58,0.58,13270175000.0,5840576000.0
9,601077.SH,20190910,20190910,20190331,1,2,0.33,0.33,6666465000.0,3347607000.0
10,601077.SH,20190910,20190910,20181231,1,2,0.91,0.91,26116394000.0,9164037000.0
11,601077.SH,20191028,20191028,20180930,1,2,0.73,,19746281000.0,7410152000.0
12,601077.SH,20181030,20181030,20180930,1,2,,,19746000000.0,7410000000.0
13,601077.SH,20181012,20181012,20180630,1,2,0.48,0.48,13264280000.0,4886598000.0
14,601077.SH,20180428,20180428,20180331,1,2,0.26,0.26,6769806000.0,2583034000.0
15,601077.SH,20190910,20190910,20171231,1,2,0.94,0.94,23987747000.0,9008354000.0
16,601077.SH,20180105,20180105,20170930,1,2,0.74,0.74,17528848000.0,6966816000.0
17,601077.SH,20170830,20170830,20170630,1,2,0.49,0.49,11445097000.0,4634089000.0
18,601077.SH,20170427,20170427,20170331,1,2,0.26,0.26,5674284000.0,2459287000.0
19,601077.SH,20190910,20190910,20161231,1,2,0.85,0.85,21705019000.0,8001322000.0
20,601077.SH,20181012,20181012,20151231,1,2,0.78,0.78,21774981000.0,7227847000.0
21,601077.SH,20180105,20180105,20141231,1,2,0.73,0.73,19710028000.0,6813058000.0
