,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,600745.SH,20201031,20201222,20200930,1,1,1.97,1.96,38340313409.8,2303101101.86
1,600745.SH,20201031,20201031,20200930,1,1,1.97,1.96,38624278374.03,2303101101.86
2,600745.SH,20200831,20200831,20200630,1,1,1.51,1.51,24118300786.65,1750629493.96
3,600745.SH,20200430,20200430,20200331,1,1,0.57,0.57,11339513389.55,695263800.4
4,600745.SH,20200422,20200422,20191231,1,1,1.76,1.76,41578163284.38,1379335892.19
5,600745.SH,20191031,20191031,20190930,1,1,0.83,0.83,21873741034.29,517952258.24
6,600745.SH,20191031,20191031,20190930,1,1,0.83,0.83,21873741034.29,517952258.24
7,600745.SH,20190831,20190831,20190630,1,1,0.31,0.31,11434137070.85,221802681.41
8,600745.SH,20190831,20190831,20190630,1,1,0.31,0.31,11434137070.85,221802681.41
9,600745.SH,20190430,20190430,20190331,1,1,0.07,0.07,4886381192.64,88925451.34
10,600745.SH,20190409,20190409,20181231,1,1,0.1,0.1,17335108186.05,72139732.24
11,600745.SH,20181031,20181031,20180930,1,1,-0.27,-0.27,11006428047.09,-160992860.87
12,600745.SH,20180831,20180831,20180630,1,1,-0.28,-0.28,5426444684.29,-175514995.01
13,600745.SH,20180427,20180427,20180331,1,1,-0.09,-0.09,1716901689.61,-56925160.73
14,600745.SH,20180427,20180427,20171231,1,1,0.52,0.52,16916232210.01,334847616.72
15,600745.SH,20171030,20171030,20170930,1,1,0.44,0.44,12558569457.06,278530276.25
16,600745.SH,20170830,20170830,20170630,1,1,0.27,0.27,7888605257.45,173615940.74
17,600745.SH,20170429,20170429,20170331,1,1,0.22,0.22,4372284820.3,138040550.86
18,600745.SH,20170429,20170429,20161231,1,1,0.08,0.08,13416913528.56,191657040.24
