,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,601878.SH,20201029,20201029,20200930,1,4,0.3,0.3,7091459300.35,1027294998.12
1,601878.SH,20200825,20200825,20200630,1,4,0.2,0.2,4487836545.03,654594668.52
2,601878.SH,20200429,20200429,20200331,1,4,0.1,0.1,1884421857.29,319193627.46
3,601878.SH,20200429,20200429,20200331,1,4,0.1,0.1,1884421857.29,319193627.46
4,601878.SH,20200319,20200319,20191231,1,4,0.29,0.29,5659478638.09,967557059.43
5,601878.SH,20191029,20191029,20190930,1,4,0.21,0.21,4108302284.08,708902225.34
6,601878.SH,20191029,20191029,20190930,1,4,0.21,0.21,4108302284.08,708902225.34
7,601878.SH,20190822,20190822,20190630,1,4,0.14,0.14,2675539170.96,481335091.55
8,601878.SH,20190427,20190427,20190331,1,4,0.08,0.08,1246412426.18,273183310.85
9,601878.SH,20190318,20190318,20181231,1,4,0.22,0.22,3694801371.08,736957357.88
10,601878.SH,20181030,20181030,20180930,1,4,0.17,0.17,2613342437.44,561896499.64
11,601878.SH,20180823,20180823,20180630,1,4,0.12,0.12,1763970551.45,401136356.98
12,601878.SH,20180426,20180426,20180331,1,4,0.06,0.06,810776383.72,200005835.44
13,601878.SH,20180313,20180313,20171231,1,4,0.34,0.34,4610612404.0,1063507778.68
14,601878.SH,20171025,20171025,20170930,1,4,0.26,0.26,3285308016.33,811777417.32
15,601878.SH,20170816,20170816,20170630,1,4,0.18,0.18,2060203036.13,526780112.7
16,601878.SH,20170516,20170516,20170331,1,4,0.09,0.09,1009274167.65,263921256.39
17,601878.SH,20170516,20170516,20161231,1,4,0.41,0.41,4594902987.59,1240999462.08
18,601878.SH,20171025,20171025,20160930,1,4,0.33,0.33,3375424395.92,979509043.02
19,601878.SH,20170516,20170516,20160331,1,4,0.07,0.07,958700152.8,198146510.47
20,601878.SH,20170516,20170516,20151231,1,4,0.61,0.61,6188903157.42,1834338303.77
21,601878.SH,20170516,20170516,20141231,1,4,0.25,0.25,3226844444.08,750242395.43
