,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,300408.SZ,20201030,20201030,20200930,1,1,0.58,0.58,2747517835.72,1003647812.75
1,300408.SZ,20200828,20200828,20200630,1,1,0.32,0.32,1649230035.82,557146935.46
2,300408.SZ,20200429,20200429,20200331,1,1,0.11,0.11,601650057.06,185393947.15
3,300408.SZ,20200324,20200324,20191231,1,1,0.5,0.5,2726451719.14,874074765.57
4,300408.SZ,20191030,20191030,20190930,1,1,0.39,0.38,1996928230.37,669467414.51
5,300408.SZ,20191030,20191030,20190930,1,1,0.39,0.38,1996928230.37,669467414.51
6,300408.SZ,20190830,20190830,20190630,1,1,0.27,0.27,1362286574.39,470109831.86
7,300408.SZ,20190830,20190830,20190630,1,1,0.27,0.27,1362286574.39,470109831.86
8,300408.SZ,20190429,20190429,20190331,1,1,0.13,0.13,746707496.85,229498525.56
9,300408.SZ,20190429,20190429,20190331,1,1,0.13,0.13,746707496.85,229498525.56
10,300408.SZ,20190420,20190420,20181231,1,1,0.76,0.76,3750072862.64,1323624068.41
11,300408.SZ,20181030,20181030,20180930,1,1,0.54,0.54,2835839612.03,935019894.41
12,300408.SZ,20180829,20180829,20180630,1,1,0.32,0.32,1776530676.35,554164003.36
13,300408.SZ,20180427,20180427,20180331,1,1,0.15,0.14,806272222.42,252710331.14
14,300408.SZ,20180420,20180420,20171231,1,1,0.63,0.63,3129801620.19,1085833322.38
15,300408.SZ,20171030,20171030,20170930,1,1,0.41,0.41,2112307375.07,701592579.36
16,300408.SZ,20170829,20170829,20170630,1,1,0.25,0.25,1308357252.98,430205819.14
17,300408.SZ,20170427,20170427,20170331,1,1,0.14,0.13,676817001.18,232569023.75
18,300408.SZ,20170420,20170420,20161231,1,1,0.62,0.61,2887507920.99,1059834072.19
