,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,601138.SH,20201031,20201031,20200930,1,1,0.44,0.44,282576566000.0,8801786000.0
1,601138.SH,20200812,20200812,20200630,1,1,0.25,0.25,176654265000.0,5039713000.0
2,601138.SH,20200812,20200812,20200630,1,1,0.25,0.25,176654265000.0,5039713000.0
3,601138.SH,20200430,20200430,20200331,1,1,0.09,0.09,80054450000.0,1869281000.0
4,601138.SH,20200331,20200331,20191231,1,1,0.94,0.94,408697581000.0,18606048000.0
5,601138.SH,20191031,20191031,20190930,1,1,0.52,0.52,279895866000.0,10184524000.0
6,601138.SH,20191031,20191031,20190930,1,1,0.52,0.52,279895866000.0,10184524000.0
7,601138.SH,20190814,20190814,20190630,1,1,0.28,0.28,170508347000.0,5477456000.0
8,601138.SH,20190814,20190814,20190630,1,1,0.28,0.28,170508347000.0,5477456000.0
9,601138.SH,20190430,20190430,20190331,1,1,0.15,0.15,80121152000.0,2873159000.0
10,601138.SH,20190330,20190330,20181231,1,1,0.9,0.9,415377697000.0,16907557000.0
11,601138.SH,20181031,20181031,20180930,1,1,0.53,0.53,283925768000.0,9758387000.0
12,601138.SH,20180814,20180814,20180630,1,1,0.3,0.3,158994232000.0,5446378000.0
13,601138.SH,20180607,20180607,20180331,1,1,0.15,0.15,77694900000.0,2652987000.0
14,601138.SH,20180514,20180514,20171231,1,1,0.95,0.95,354543851000.0,16219926000.0
15,601138.SH,20181031,20181031,20170930,1,1,0.0,0.0,214946833000.0,9385277000.0
16,601138.SH,20181031,20181031,20170930,1,1,0.0,0.0,214946833000.0,9385277000.0
17,601138.SH,20180814,20180814,20170630,1,1,,,136720471000.0,5286577000.0
18,601138.SH,20180607,20180607,20170331,1,1,,,64862238000.0,2539528000.0
19,601138.SH,20180514,20180514,20161231,1,1,,,272712651000.0,14390177000.0
20,601138.SH,20180514,20180514,20151231,1,1,,,272799992000.0,14350109000.0
