,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,600795.SH,20201031,20201031,20200930,1,1,0.109,0.109,82769141252.19,6685601006.55
1,600795.SH,20200829,20200829,20200630,1,1,0.032,0.032,52578253227.97,3425639947.83
2,600795.SH,20200430,20200430,20200331,1,1,-0.039,-0.039,25244632770.45,353369956.93
3,600795.SH,20200430,20200430,20200331,1,1,-0.039,-0.039,25244632770.45,353369956.93
4,600795.SH,20200414,20200414,20191231,1,1,0.087,0.087,116599292224.93,4919134935.11
5,600795.SH,20191031,20191031,20190930,1,1,0.152,0.152,85699268851.15,6142272972.31
6,600795.SH,20191031,20191031,20190930,1,1,0.152,0.152,85699268851.15,6142272972.31
7,600795.SH,20190830,20190830,20190630,1,1,0.115,0.115,55490392386.57,4203712556.18
8,600795.SH,20190830,20190830,20190630,1,1,0.115,0.115,55490392386.57,4203712556.18
9,600795.SH,20190427,20190427,20190331,1,1,0.07,0.07,28586505663.74,2553579535.56
10,600795.SH,20190416,20190416,20181231,1,1,0.061,0.061,65489652035.74,1808796519.58
11,600795.SH,20181030,20181030,20180930,1,1,0.128,0.128,48058794291.41,3550116195.33
12,600795.SH,20180831,20180831,20180630,1,1,0.091,0.091,31179051354.48,2527678660.97
13,600795.SH,20180426,20180426,20180331,1,1,0.059,0.059,15953173648.28,1618719738.21
14,600795.SH,20180417,20180417,20171231,1,1,0.105,0.105,59833177754.22,2764203680.43
15,600795.SH,20171031,20171031,20170930,1,1,0.118,0.118,44281919756.84,3242014561.68
16,600795.SH,20170824,20170824,20170630,1,1,0.086,0.086,28743865426.16,2268658165.06
17,600795.SH,20170428,20170428,20170331,1,1,0.05,0.05,14715831481.15,1318378938.25
18,600795.SH,20170411,20170411,20161231,1,1,0.232,0.232,58416049767.35,7018484695.92
