,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,600031.SH,20201030,20201030,20200930,1,1,1.4743,1.4719,72892048000.0,12733425000.0
1,600031.SH,20201030,20201030,20200930,1,1,1.4743,1.4719,72892048000.0,12733425000.0
2,600031.SH,20200828,20200828,20200630,1,1,1.0042,1.0016,49187513000.0,8638491000.0
3,600031.SH,20200828,20200828,20200630,1,1,1.0042,1.0016,49187513000.0,8638491000.0
4,600031.SH,20200429,20200429,20200331,1,1,0.2603,0.2587,17266415000.0,2213973000.0
5,600031.SH,20200424,20200424,20191231,1,1,1.3595,1.352,75665760000.0,11494448000.0
6,600031.SH,20200424,20200424,20191231,1,1,1.3595,1.352,75665760000.0,11494448000.0
7,600031.SH,20191031,20191031,20190930,1,1,1.119,1.112,58690952000.0,9406182000.0
8,600031.SH,20191031,20191031,20190930,1,1,1.119,1.112,58690952.0,9406182.0
9,600031.SH,20190830,20190830,20190630,1,1,0.834,0.828,43386440000.0,6935870000.0
10,600031.SH,20190830,20190830,20190630,1,1,0.834,0.828,43386440000.0,6935870000.0
11,600031.SH,20190429,20190429,20190331,1,1,0.4127,0.4094,21294618000.0,3324655000.0
12,600031.SH,20190429,20190429,20190331,1,1,0.4127,0.4094,21294618000.0,3324655000.0
13,600031.SH,20190401,20190401,20181231,1,1,0.7907,0.7466,55821504000.0,6303487000.0
14,600031.SH,20181030,20181030,20180930,1,1,0.633,0.6,41077480000.0,5065054000.0
15,600031.SH,20180827,20180827,20180630,1,1,0.441,0.418,28123823000.0,3514460000.0
16,600031.SH,20180426,20180426,20180331,1,1,0.1956,0.1817,12158955000.0,1552532000.0
17,600031.SH,20180417,20180417,20171231,1,1,0.2733,0.2674,38335087000.0,2227085000.0
18,600031.SH,20171031,20171031,20170930,1,1,0.236,0.236,28159070000.0,1938668000.0
19,600031.SH,20170830,20170830,20170630,1,1,0.151,0.151,19207820000.0,1270185000.0
20,600031.SH,20170428,20170428,20170331,1,1,0.097,0.097,9376807000.0,811805000.0
21,600031.SH,20170428,20170428,20161231,1,1,0.0267,0.0267,23280072000.0,163799000.0
