,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
1655,2012-10-31,39.2401,32.6955,1.4153,2.812,2.5487,1.2626,0.8418,108785.16
1656,2012-10-30,38.6951,32.2414,1.3957,2.773,2.5133,1.2804,0.8536,107274.255
1657,2012-10-29,38.7941,32.324,1.3993,2.7801,2.5197,1.2771,0.8514,107548.965
1658,2012-10-26,39.0419,32.5304,1.4082,2.7978,2.5358,1.269,0.846,108235.74
1659,2012-10-25,40.231,33.5212,1.4511,2.8831,2.613,1.2315,0.821,111532.26
1660,2012-10-24,40.9246,34.0991,1.4761,2.9328,2.6581,1.2107,0.8071,113455.23
1661,2012-10-23,40.6273,33.8514,1.4654,2.9115,2.6388,1.2195,0.813,112631.1
1662,2012-10-22,41.1723,34.3055,1.485,2.9505,2.6742,1.2034,0.8022,114142.005
1663,2012-10-19,40.8751,34.0578,1.4743,2.9292,2.6548,1.2121,0.8081,113317.875
1664,2012-10-18,41.5687,34.6358,1.4993,2.9789,2.6999,1.1919,0.7946,115240.845
1665,2012-10-17,41.0237,34.1817,1.4797,2.9399,2.6645,1.2077,0.8052,113729.94
1666,2012-10-16,41.5687,34.6358,1.4993,2.9789,2.6999,1.1919,0.7946,115240.845
1667,2012-10-15,45.3342,44.4925,1.657,3.2488,2.661,1.0929,0.7286,125679.825
1668,2012-10-12,44.1946,43.3741,1.6154,3.1671,2.5941,1.1211,0.7474,122520.66
1669,2012-10-11,43.9469,43.131,1.6063,3.1494,2.5795,1.1274,0.7516,121833.885
1670,2012-10-10,44.6901,43.8604,1.6335,3.2026,2.6232,1.1086,0.7391,123894.21
1671,2012-10-09,45.1855,44.3466,1.6516,3.2381,2.6522,1.0965,0.731,125267.76
1672,2012-10-08,44.6405,43.8117,1.6317,3.1991,2.6202,1.1099,0.7399,123756.855
1673,2012-09-28,44.4423,43.6172,1.6244,3.1849,2.6086,1.1148,0.7432,123207.435
1674,2012-09-27,44.0955,43.2768,1.6118,3.16,2.5883,1.1236,0.7491,122245.95
1675,2012-09-26,43.9469,43.131,1.6063,3.1494,2.5795,1.1274,0.7516,121833.885
1676,2012-09-25,44.4919,43.6659,1.6263,3.1884,2.6115,1.1136,0.7424,123344.79
1677,2012-09-24,43.9964,43.1796,1.6081,3.1529,2.5824,1.1261,0.7508,121971.24
1678,2012-09-21,42.6587,41.8667,1.5593,3.057,2.5039,1.1614,0.7743,118262.655
1679,2012-09-20,42.8073,42.0126,1.5647,3.0677,2.5126,1.1574,0.7716,118674.72
1680,2012-09-19,43.6001,42.7906,1.5937,3.1245,2.5592,1.1364,0.7576,120872.4
1681,2012-09-18,41.6678,40.8942,1.523,2.986,2.4458,1.1891,0.7927,115515.555
1682,2012-09-17,39.686,38.9492,1.4506,2.844,2.3294,1.2484,0.8323,110021.355
1683,2012-09-14,41.3705,40.6024,1.5122,2.9647,2.4283,1.1976,0.7984,114691.425
1684,2012-09-13,41.3705,40.6024,1.5122,2.9647,2.4283,1.1976,0.7984,114691.425
1685,2012-09-12,42.2623,41.4777,1.5448,3.0286,2.4807,1.1723,0.7816,117163.815
1686,2012-09-11,43.4514,42.6447,1.5882,3.1138,2.5505,1.1403,0.7602,120460.335
1687,2012-09-10,42.6092,41.8181,1.5574,3.0535,2.501,1.1628,0.7752,118125.3
1688,2012-09-07,42.7578,41.964,1.5629,3.0641,2.5097,1.1587,0.7725,118537.365
1689,2012-09-06,41.6182,40.8456,1.5212,2.9825,2.4428,1.1905,0.7937,115378.2
1690,2012-09-05,41.2714,40.5052,1.5085,2.9576,2.4225,1.2005,0.8003,114416.715
1691,2012-09-04,40.2805,39.5327,1.4723,2.8866,2.3643,1.23,0.82,111669.615
1692,2012-09-03,40.0823,39.3382,1.4651,2.8724,2.3527,1.2361,0.8241,111120.195
1693,2012-08-31,39.7355,38.9978,1.4524,2.8476,2.3323,1.2469,0.8313,110158.71
1694,2012-08-30,39.8841,39.1437,1.4578,2.8582,2.3411,1.2422,0.8282,110570.775
1695,2012-08-29,40.5778,39.8244,1.4832,2.9079,2.3818,1.221,0.814,112493.745
1696,2012-08-28,40.6769,39.9217,1.4868,2.915,2.3876,1.218,0.812,112768.455
1697,2012-08-27,40.4787,39.7272,1.4796,2.9008,2.376,1.224,0.816,112219.035
1698,2012-08-24,41.4201,40.6511,1.514,2.9683,2.4312,1.1962,0.7974,114828.78
1699,2012-08-23,42.4605,41.6722,1.552,3.0428,2.4923,1.1669,0.7779,117713.235
1700,2012-08-22,41.9155,41.1373,1.5321,3.0038,2.4603,1.182,0.788,116202.33
1701,2012-08-21,42.2128,41.4291,1.543,3.0251,2.4777,1.1737,0.7825,117026.46
1702,2012-08-20,41.5192,40.7483,1.5176,2.9754,2.437,1.1933,0.7955,115103.49
1703,2012-08-17,41.3705,40.6024,1.5122,2.9647,2.4283,1.1976,0.7984,114691.425
1704,2012-08-16,41.1228,40.3593,1.5031,2.947,2.4138,1.2048,0.8032,114004.65
1705,2012-08-15,43.1542,42.353,1.5774,3.0925,2.533,1.1481,0.7654,119636.205
1706,2012-08-14,43.3028,42.4988,1.5828,3.1032,2.5417,1.1442,0.7628,120048.27
1707,2012-08-13,43.7487,42.9365,1.5991,3.1351,2.5679,1.1325,0.755,121284.465
1708,2012-08-10,43.3028,42.4988,1.5828,3.1032,2.5417,1.1442,0.7628,120048.27
1709,2012-08-09,42.956,42.1585,1.5701,3.0783,2.5214,1.1534,0.7689,119086.785
1710,2012-08-08,42.411,41.6236,1.5502,3.0393,2.4894,1.1682,0.7788,117575.88
1711,2012-08-07,43.2037,42.4016,1.5792,3.0961,2.5359,1.1468,0.7645,119773.56
1712,2012-08-06,43.5505,42.742,1.5918,3.1209,2.5563,1.1377,0.7584,120735.045
1713,2012-08-03,42.8569,42.0612,1.5665,3.0712,2.5156,1.1561,0.7707,118812.075
1714,2012-06-29,45.2351,45.5007,1.6688,3.2417,2.9642,1.0953,0.7302,125405.115
1715,2012-06-28,43.2532,43.5073,1.5957,3.0996,2.8344,1.1455,0.7637,119910.915
1716,2012-06-27,43.4019,43.6568,1.6012,3.1103,2.8441,1.1416,0.761,120322.98
1717,2012-06-26,42.5101,42.7597,1.5683,3.0464,2.7857,1.1655,1.9425,117850.59
1718,2012-06-25,42.6092,42.8594,1.5719,3.0535,2.7922,1.1628,1.938,118125.3
1719,2012-06-21,44.046,44.3046,1.6249,3.1565,2.8863,1.1249,1.8748,122108.595
1720,2012-06-20,44.3928,44.6535,1.6377,3.1813,2.909,1.1161,1.8601,123070.08
1721,2012-06-19,43.7487,44.0056,1.614,3.1351,2.8668,1.1325,1.8875,121284.465
1722,2012-06-18,43.7487,44.0056,1.614,3.1351,2.8668,1.1325,1.8875,121284.465
1723,2012-06-15,43.3523,43.6069,1.5994,3.1067,2.8409,1.1429,1.9048,120185.625
1724,2012-06-14,43.4019,43.6568,1.6012,3.1103,2.8441,1.1416,1.9026,120322.98
1725,2012-06-13,43.4019,43.6568,1.6012,3.1103,2.8441,1.1416,1.9026,120322.98
1726,2012-06-12,42.8569,43.1086,1.5811,3.0712,2.8084,1.1561,1.9268,118812.075
1727,2012-06-11,42.1137,42.361,1.5537,3.018,2.7597,1.1765,1.9608,116751.75
1728,2012-06-08,41.2714,41.5138,1.5226,2.9576,2.7045,1.2005,2.0008,114416.715
1729,2012-06-07,41.3705,41.6135,1.5262,2.9647,2.711,1.1976,1.996,114691.425
1730,2012-06-06,41.2219,41.464,1.5208,2.9541,2.7013,1.2019,2.0032,114279.36
1731,2012-06-05,41.1228,41.3643,1.5171,2.947,2.6948,1.2048,2.008,114004.65
1732,2012-06-04,41.9816,42.2281,1.5301,3.0085,2.751,1.1802,1.1802,116385.47
1733,2012-06-01,43.0716,43.3245,1.5699,3.0866,2.8225,1.1503,1.1503,119407.28
1734,2012-05-31,43.4349,43.69,1.5831,3.1127,2.8463,1.1407,1.1407,120414.55
1735,2012-05-30,43.0385,43.2913,1.5687,3.0843,2.8203,1.1512,1.1512,119315.71
1736,2012-05-29,42.2458,42.4939,1.5398,3.0274,2.7684,1.1728,1.1728,117118.03
1737,2012-05-28,41.8495,42.0952,1.5253,2.999,2.7424,1.1839,1.1839,116019.19
1738,2012-05-25,41.9485,42.1949,1.5289,3.0061,2.7489,1.1811,1.1811,116293.9
1739,2012-05-24,42.5761,42.8262,1.5518,3.0511,2.79,1.1637,1.1637,118033.73
1740,2012-05-23,42.1467,42.3942,1.5362,3.0203,2.7619,1.1755,1.1755,116843.32
1741,2012-05-22,42.2788,42.5271,1.541,3.0298,2.7705,1.1719,1.1719,117209.6
1742,2012-05-21,42.0476,42.2946,1.5325,3.0132,2.7554,1.1783,1.1783,116568.61
1743,2012-05-18,42.0146,42.2613,1.5313,3.0109,2.7532,1.1792,1.1792,116477.04
1744,2012-05-17,42.1137,42.361,1.535,3.018,2.7597,1.1765,1.1765,116751.75
1745,2012-05-16,41.0898,41.3311,1.4976,2.9446,2.6926,1.2058,1.2058,113913.08
1746,2012-05-15,41.4531,41.6965,1.5109,2.9706,2.7164,1.1952,1.1952,114920.35
1747,2012-05-14,41.8495,42.0952,1.5253,2.999,2.7424,1.1839,1.1839,116019.19
1748,2012-05-11,41.8825,42.1284,1.5265,3.0014,2.7445,1.183,1.183,116110.76
1749,2012-05-10,42.1137,42.361,1.535,3.018,2.7597,1.1765,1.1765,116751.75
1750,2012-05-09,41.4201,41.6633,1.5097,2.9683,2.7142,1.1962,1.1962,114828.78
1751,2012-05-08,42.0807,42.3278,1.5338,3.0156,2.7575,1.1774,1.1774,116660.18
1752,2012-05-07,41.6843,41.9291,1.5193,2.9872,2.7316,1.1886,1.1886,115561.34
1753,2012-05-04,41.4201,41.6633,1.5097,2.9683,2.7142,1.1962,1.1962,114828.78
1754,2012-05-03,40.7264,40.9656,1.4844,2.9186,2.6688,1.2165,1.2165,112905.81
1755,2012-05-02,40.9907,41.2314,1.494,2.9375,2.6861,1.2087,1.2087,113638.37
1756,2012-04-27,40.8255,41.0653,1.488,2.9257,2.6753,1.2136,1.2136,113180.52
1757,2012-04-26,40.4291,40.6666,1.4736,2.8973,2.6493,1.2255,1.2255,112081.68
1758,2012-04-25,40.5943,40.8327,1.4796,2.9091,2.6601,1.2205,1.2205,112539.53
1759,2012-04-24,40.1319,40.3676,1.4627,2.876,2.6298,1.2346,1.2346,111257.55
1760,2012-04-23,40.7925,41.032,1.4868,2.9233,2.6731,1.2146,1.2146,113088.95
1761,2012-04-19,43.2367,43.2367,1.5883,3.0985,3.0985,1.1459,1.1459,119865.13
1762,2012-04-18,43.2367,43.2367,1.5883,3.0985,3.0985,1.1459,1.1459,119865.13
1763,2012-04-17,42.444,42.444,1.5591,3.0417,3.0417,1.1673,1.1673,117667.45
1764,2012-04-16,42.7413,42.7413,1.5701,3.063,3.063,1.1592,1.1592,118491.58
1765,2012-04-13,42.6422,42.6422,1.5664,3.0559,3.0559,1.1619,1.1619,118216.87
1766,2012-04-12,42.477,42.477,1.5603,3.044,3.044,1.1664,1.1664,117759.02
1767,2012-04-11,41.7834,41.7834,1.5349,2.9943,2.9943,1.1858,1.1858,115836.05
1768,2012-04-10,42.0476,42.0476,1.5446,3.0132,3.0132,1.1783,1.1783,116568.61
1769,2012-04-09,41.8825,41.8825,1.5385,3.0014,3.0014,1.183,1.183,116110.76
1770,2012-04-06,42.2788,42.2788,1.5531,3.0298,3.0298,1.1719,1.1719,117209.6
1771,2012-04-05,42.3449,42.3449,1.5555,3.0345,3.0345,1.17,1.17,117392.74
1772,2012-03-30,44.6209,41.3801,1.5191,4.7223,2.9635,1.1981,1.1981,114645.64
1773,2012-03-29,44.6565,41.4131,1.5203,4.7261,2.9659,1.1971,1.1971,114737.21
1774,2012-03-28,45.2624,41.975,1.541,4.7902,3.0061,1.1811,1.1811,116293.9
1775,2012-03-27,48.2918,44.7843,1.6441,5.1108,3.2073,1.107,1.107,124077.35
1776,2012-03-26,47.971,44.4869,1.6332,5.0769,3.186,1.1144,1.1144,123253.22
1777,2012-03-23,47.8641,44.3877,1.6295,5.0656,3.1789,1.1169,1.1169,122978.51
1778,2012-03-22,48.6482,45.1149,1.6562,5.1486,3.231,1.0989,1.0989,124993.05
1779,2012-03-21,48.2205,44.7182,1.6417,5.1033,3.2026,1.1086,1.1086,123894.21
1780,2012-03-20,48.2205,44.7182,1.6417,5.1033,3.2026,1.1086,1.1086,123894.21
1781,2012-03-19,49.8955,46.2716,1.6987,5.2806,3.3139,1.0714,1.0714,128198.0
1782,2012-03-16,50.2519,46.6022,1.7108,5.3183,3.3375,1.0638,1.0638,129113.7
1783,2012-03-15,48.0423,44.553,1.6356,5.0844,3.1908,1.1128,1.1128,123436.36
1784,2012-03-14,48.4343,44.9166,1.649,5.1259,3.2168,1.1038,1.1038,124443.63
1785,2012-03-13,50.9647,47.2632,1.7351,5.3937,3.3849,1.049,1.049,130945.1
1786,2012-03-12,50.6083,46.9327,1.723,5.356,3.3612,1.0563,1.0563,130029.4
1787,2012-03-09,50.2876,46.6352,1.712,5.3221,3.3399,1.0631,1.0631,129205.27
1788,2012-03-08,49.8599,46.2386,1.6975,5.2768,3.3115,1.0722,1.0722,128106.43
1789,2012-03-07,49.1827,45.6106,1.6744,5.2051,3.2665,1.087,1.087,126366.6
1790,2012-03-06,48.6482,45.1149,1.6562,5.1486,3.231,1.0989,1.0989,124993.05
1791,2012-03-05,49.0758,45.5115,1.6708,5.1938,3.2594,1.0893,1.0893,126091.89
1792,2012-03-02,49.3253,45.7428,1.6793,5.2202,3.276,1.0838,1.0838,126732.88
1793,2012-03-01,48.7194,45.181,1.6587,5.1561,3.2357,1.0973,1.0973,125176.19
1794,2012-02-29,48.1136,44.6191,1.638,5.092,3.1955,1.1111,1.1111,123619.5
1795,2012-02-28,48.6125,48.3091,1.6786,5.1448,3.9904,1.0997,1.0997,124901.48
1796,2012-02-27,49.1115,48.805,1.6958,5.1976,4.0314,1.0885,1.0885,126183.46
1797,2012-02-24,49.3609,49.0529,1.7044,5.224,4.0519,1.083,1.083,126824.45
1798,2012-02-23,48.8976,48.5925,1.6884,5.175,4.0139,1.0933,1.0933,125634.04
1799,2012-02-22,48.9333,48.6279,1.6897,5.1787,4.0168,1.0925,1.0925,125725.61
1800,2012-02-21,47.579,47.282,1.6429,5.0354,3.9056,1.1236,1.1236,122245.95
1801,2012-02-20,47.0444,46.7508,1.6244,4.9788,3.8617,1.1364,1.1364,120872.4
1802,2012-02-17,46.8662,46.5737,1.6183,4.96,3.8471,1.1407,1.1407,120414.55
1803,2012-02-16,47.6146,47.3175,1.6441,5.0392,3.9085,1.1228,1.1228,122337.52
1804,2012-02-15,47.5433,47.2466,1.6417,5.0316,3.9027,1.1244,1.1244,122154.38
1805,2012-02-14,46.9731,46.68,1.622,4.9713,3.8559,1.1381,1.1381,120689.26
1806,2012-02-13,47.1156,46.8216,1.6269,4.9864,3.8676,1.1346,1.1346,121055.54
1807,2012-02-10,46.7236,46.432,1.6134,4.9449,3.8354,1.1442,1.1442,120048.27
1808,2012-02-09,46.8305,46.5383,1.6171,4.9562,3.8442,1.1416,1.1416,120322.98
1809,2012-02-08,46.6167,46.3258,1.6097,4.9336,3.8266,1.1468,1.1468,119773.56
1810,2012-02-07,45.4406,45.157,1.5691,4.8091,3.7301,1.1765,1.1765,116751.75
1811,2012-02-06,46.5098,46.2195,1.606,4.9222,3.8178,1.1494,1.1494,119498.85
1812,2012-02-03,46.2247,45.9362,1.5961,4.8921,3.7944,1.1565,1.1565,118766.29
1813,2012-02-02,45.5831,45.2987,1.574,4.8242,3.7418,1.1728,1.1728,117118.03
1814,2012-02-01,45.0129,44.732,1.5543,4.7638,3.695,1.1876,1.1876,115652.91
1815,2012-01-31,45.0485,44.7674,1.5555,4.7676,3.6979,1.1867,1.1867,115744.48
1816,2012-01-30,44.906,44.6258,1.5506,4.7525,3.6862,1.1905,1.1905,115378.2
1817,2012-01-20,44.6209,44.3424,1.5408,4.7223,3.6628,1.1981,1.1981,114645.64
1818,2012-01-19,43.9794,43.7049,1.5186,4.6544,3.6101,1.2156,1.2156,112997.38
1819,2012-01-18,43.3022,43.032,1.4952,4.5828,3.5545,1.2346,1.2346,111257.55
1820,2012-01-17,44.407,44.1299,1.5334,4.6997,3.6452,1.2039,1.2039,114096.22
1821,2012-01-16,42.8745,42.607,1.4805,4.5375,3.5194,1.2469,1.2469,110158.71
1822,2012-01-13,44.4427,44.1653,1.5346,4.7035,3.6482,1.2029,1.2029,114187.79
1823,2012-01-12,46.0821,45.7945,1.5912,4.877,3.7827,1.1601,1.1601,118400.01
1824,2012-01-11,46.2247,45.9362,1.5961,4.8921,3.7944,1.1565,1.1565,118766.29
1825,2012-01-10,46.4029,46.1133,1.6023,4.9109,3.8091,1.1521,1.1521,119224.14
1826,2012-01-09,44.7278,44.4487,1.5445,4.7337,3.6716,1.1952,1.1952,114920.35
1827,2012-01-06,43.3378,43.0674,1.4965,4.5866,3.5575,1.2336,1.2336,111349.12
1828,2012-01-05,42.9102,42.6424,1.4817,4.5413,3.5224,1.2458,1.2458,110250.28
1829,2012-01-04,45.2624,44.9799,1.5629,4.7902,3.7154,1.1811,1.1811,116293.9
1830,2011-12-30,46.688,46.3966,1.6121,4.9411,3.8325,0.7634,1.145,119956.7
1831,2011-12-29,45.1198,44.8383,1.558,4.7751,3.7037,0.7899,1.1848,115927.62
1832,2011-12-28,45.6188,45.3341,1.5752,4.828,3.7447,0.7813,1.1719,117209.6
1833,2011-12-27,46.7593,46.4675,1.6146,4.9486,3.8383,0.7622,1.1433,120139.84
1834,2011-12-26,48.6838,48.38,1.6811,5.1523,3.9963,0.7321,1.0981,125084.62
1835,2011-12-23,48.5412,48.2383,1.6761,5.1372,3.9846,0.7342,1.1013,124718.34
1836,2011-12-22,48.8264,48.5217,1.686,5.1674,4.008,0.7299,1.0949,125450.9
1837,2011-12-21,49.5035,49.1946,1.7094,5.2391,4.0636,0.7199,1.0799,127190.73
1838,2011-12-20,50.7865,50.4696,1.7537,5.3749,4.1689,0.7018,1.0526,130487.25
1839,2011-12-19,51.1786,50.8592,1.7672,5.4164,4.2011,0.6964,1.0446,131494.52
1840,2011-12-16,50.7865,50.4696,1.7537,5.3749,4.1689,0.7018,1.0526,130487.25
1841,2011-12-15,48.5412,48.2383,1.6761,5.1372,3.9846,0.7342,1.1013,124718.34
1842,2011-12-14,48.9333,48.6279,1.6897,5.1787,4.0168,0.7283,1.0925,125725.61
1843,2011-12-13,49.5391,49.23,1.7106,5.2429,4.0665,0.7194,1.0791,127282.3
1844,2011-12-12,51.2499,50.93,1.7697,5.4239,4.2069,0.6954,1.0431,131677.66
1845,2011-12-09,51.3211,51.0009,1.7721,5.4314,4.2128,0.6944,1.0417,131860.8
1846,2011-12-08,50.8935,50.5759,1.7574,5.3862,4.1777,0.7003,1.0504,130761.96
1847,2011-12-07,50.1807,49.8675,1.7327,5.3107,4.1192,0.7102,1.0653,128930.56
1848,2011-12-06,50.1094,49.7967,1.7303,5.3032,4.1133,0.7112,1.0669,128747.42
1849,2011-12-05,49.7173,49.4071,1.7167,5.2617,4.0811,0.7168,1.0753,127740.15
1850,2011-12-02,51.4993,51.1779,1.7783,5.4503,4.2274,0.692,1.0381,132318.65
1851,2011-12-01,53.2813,52.9488,1.8398,5.6389,4.3737,0.6689,1.0033,136897.15
1852,2011-11-30,51.6775,51.355,1.7844,5.4692,4.242,0.6897,1.0345,132776.5
1853,2011-11-29,54.2436,53.9051,1.873,5.7407,4.4527,0.657,0.9855,139369.54
1854,2011-11-28,52.9249,52.5946,1.8275,5.6012,4.3444,0.6734,1.0101,135981.45
1855,2011-11-25,52.7111,52.3821,1.8201,5.5785,4.3269,0.6761,1.0142,135432.03
1856,2011-11-24,53.8159,53.4801,1.8583,5.6955,4.4176,0.6623,0.9934,138270.7
1857,2011-11-23,54.6356,54.2947,1.8866,5.7822,4.4849,0.6523,0.9785,140376.81
1858,2011-11-22,54.9207,54.578,1.8964,5.8124,4.5083,0.6489,0.9734,141109.37
1859,2011-11-21,54.6356,54.2947,1.8866,5.7822,4.4849,0.6523,0.9785,140376.81
1860,2011-11-18,54.5643,54.2238,1.8841,5.7747,4.479,0.6532,0.9798,140193.67
1861,2011-11-17,56.7384,56.3843,1.9592,6.0048,4.6575,0.6281,0.9422,145779.44
1862,2011-11-16,56.7384,56.3843,1.9592,6.0048,4.6575,0.6281,0.9422,145779.44
1863,2011-11-15,59.3757,59.0052,2.0502,6.2839,4.874,0.6002,0.9004,152555.62
1864,2011-11-14,59.3757,59.0052,2.0502,6.2839,4.874,0.6002,0.9004,152555.62
1865,2011-11-11,58.1283,57.7656,2.0072,6.1519,4.7716,0.6131,0.9197,149350.67
1866,2011-11-10,58.6273,58.2614,2.0244,6.2047,4.8125,0.6079,0.9119,150632.65
1867,2011-11-09,57.665,57.3051,1.9912,6.1028,4.7335,0.618,0.9271,148160.26
1868,2011-11-08,56.3107,55.9593,1.9444,5.9595,4.6224,0.6329,0.9494,144680.6
1869,2011-11-07,56.9522,56.5968,1.9666,6.0274,4.675,0.6258,0.9387,146328.86
1870,2011-11-04,57.665,57.3051,1.9912,6.1028,4.7335,0.618,0.9271,148160.26
1871,2011-11-03,57.7006,57.3406,1.9924,6.1066,4.7365,0.6177,0.9265,148251.83
1872,2011-11-02,57.9501,57.5885,2.001,6.133,4.7569,0.615,0.9225,148892.82
1873,2011-11-01,55.7404,55.3926,1.9247,5.8992,4.5756,0.6394,0.9591,143215.48
1874,2011-10-31,56.2038,55.853,1.9407,5.9482,4.6136,0.6341,0.9512,144405.89
1875,2011-10-28,55.7048,55.3572,1.9235,5.8954,4.5726,0.6398,0.9597,143123.91
1876,2011-10-27,54.3861,54.0467,1.878,5.7558,4.4644,0.6553,0.983,139735.82
1877,2011-10-26,54.3861,54.0467,1.878,5.7558,4.4644,0.6553,0.983,139735.82
1878,2011-10-25,53.709,53.3738,1.8546,5.6842,4.4088,0.6636,0.9954,137995.99
1879,2011-10-24,51.927,50.5751,1.8056,5.4956,4.3689,0.6863,1.0295,133417.49
1880,2011-10-21,51.0717,49.742,1.7758,5.405,4.2969,0.6978,1.0468,131219.81
1881,2011-10-20,52.319,50.9569,1.8192,5.5371,4.4019,0.6812,1.0218,134424.76
1882,2011-10-19,53.21,51.8247,1.8502,5.6314,4.4768,0.6698,1.0047,136714.01
1883,2011-10-18,51.7132,50.3668,1.7981,5.4729,4.3509,0.6892,1.0338,132868.07
1884,2011-10-17,53.5308,52.1371,1.8614,5.6653,4.5038,0.6658,0.9987,137538.14
1885,2011-10-14,53.4595,52.0677,1.8589,5.6578,4.4978,0.6667,1.0,137355.0
1886,2011-10-13,53.6733,52.276,1.8663,5.6804,4.5158,0.664,0.996,137904.42
1887,2011-10-12,52.3547,50.9917,1.8205,5.5408,4.4049,0.6807,1.0211,134516.33
1888,2011-10-11,50.8222,49.499,1.7672,5.3786,4.2759,0.7013,1.0519,130578.82
1889,2011-10-10,50.5014,49.1866,1.756,5.3447,4.249,0.7057,1.0586,129754.69
1890,2011-09-30,50.3232,49.0131,1.7498,5.3258,4.234,0.7082,1.0623,129296.84
1891,2011-09-29,50.6796,49.3602,1.7622,5.3636,4.2639,0.7032,1.0549,130212.54
1892,2011-09-28,53.3526,51.9636,1.8552,5.6464,4.4888,0.668,1.002,137080.29
1893,2011-09-27,53.2457,51.8594,1.8514,5.6351,4.4798,0.6693,1.004,136805.58
1894,2011-09-26,53.0318,51.6512,1.844,5.6125,4.4619,0.672,1.0081,136256.16
1895,2011-09-23,53.8515,52.4495,1.8725,5.6992,4.5308,0.6618,0.9927,138362.27
1896,2011-09-22,54.4931,53.0744,1.8948,5.7671,4.5848,0.654,0.981,140010.53
1897,2011-09-21,55.2771,53.838,1.9221,5.8501,4.6508,0.6447,0.9671,142025.07
1898,2011-09-20,53.7803,52.3801,1.87,5.6917,4.5248,0.6627,0.994,138179.13
1899,2011-09-19,52.8893,51.5123,1.839,5.5974,4.4499,0.6739,1.0108,135889.88
1900,2011-09-16,54.4574,53.0396,1.8936,5.7634,4.5818,0.6545,0.9817,139918.96
1901,2011-09-15,52.7824,51.4082,1.8353,5.5861,4.4409,0.6752,1.0128,135615.17
1902,2011-09-14,52.3547,50.9917,1.8205,5.5408,4.4049,0.6807,1.0211,134516.33
1903,2011-09-13,51.7488,50.4015,1.7994,5.4767,4.3539,0.6887,1.0331,132959.64
1904,2011-09-09,52.6398,51.2693,1.8304,5.571,4.4289,0.677,1.0156,135248.89
1905,2011-09-08,53.0318,51.6512,1.844,5.6125,4.4619,0.672,1.0081,136256.16
1906,2011-09-07,53.4239,52.033,1.8576,5.654,4.4948,0.6671,1.0007,137263.43
1907,2011-09-06,52.2834,50.9222,1.818,5.5333,4.3989,0.6817,1.0225,134333.19
1908,2011-09-05,53.1031,51.7206,1.8465,5.62,4.4678,0.6711,1.0067,136439.3
1909,2011-09-02,54.2792,52.8661,1.8874,5.7445,4.5668,0.6566,0.9849,139461.11
1910,2011-09-01,54.7425,53.3173,1.9035,5.7935,4.6058,0.651,0.9766,140651.52
1911,2011-08-31,55.0989,53.6645,1.9159,5.8313,4.6358,0.6468,0.9702,141567.22
1912,2011-08-30,54.8851,53.4562,1.9084,5.8086,4.6178,0.6494,0.974,141017.8
1913,2011-08-29,56.2038,54.7405,1.9543,5.9482,4.7287,0.6341,0.9512,144405.89
1914,2011-08-26,56.9878,55.5042,1.9816,6.0312,4.7947,0.6254,0.9381,146420.43
1915,2011-08-25,56.3107,52.2129,1.9751,5.9595,5.1817,0.6329,0.9494,144680.6
1916,2011-08-24,55.9899,51.9155,1.9638,5.9256,5.1522,0.6365,0.9548,143856.47
1917,2011-08-23,55.5623,51.519,1.9488,5.8803,5.1129,0.6414,0.9622,142757.63
1918,2011-08-22,53.6021,49.7014,1.8801,5.6728,4.9325,0.6649,0.9973,137721.28
1919,2011-08-19,52.5685,48.7431,1.8438,5.5635,4.8374,0.678,1.0169,135065.75
1920,2011-08-18,53.4595,49.5692,1.8751,5.6578,4.9194,0.6667,1.0,137355.0
1921,2011-08-17,53.3882,49.5031,1.8726,5.6502,4.9128,0.6676,1.0013,137171.86
1922,2011-08-16,52.818,48.9744,1.8526,5.5899,4.8603,0.6748,1.0121,135706.74
1923,2011-08-15,53.8872,49.9658,1.8901,5.703,4.9587,0.6614,0.9921,138453.84
1924,2011-08-12,52.4616,48.6439,1.8401,5.5521,4.8275,0.6793,1.019,134791.04
1925,2011-08-11,51.5706,47.8178,1.8088,5.4578,4.7455,0.6911,1.0366,132501.79
1926,2011-08-10,50.5371,46.8595,1.7726,5.3485,4.6504,0.7052,1.0578,129846.26
1927,2011-08-09,49.8599,46.2316,1.7488,5.2768,4.5881,0.7148,1.0722,128106.43
1928,2011-08-08,51.036,47.3221,1.7901,5.4013,4.6964,0.6983,1.0475,131128.24
1929,2011-08-05,54.9564,50.9572,1.9276,5.8162,5.0571,0.6485,0.9728,141200.94
1930,2011-08-04,57.3799,53.2043,2.0126,6.0727,5.2801,0.6211,0.9317,147427.7
1931,2011-08-03,58.0214,53.7991,2.0351,6.1406,5.3392,0.6143,0.9214,149075.96
1932,2011-08-02,57.3799,53.2043,2.0126,6.0727,5.2801,0.6211,0.9317,147427.7
1933,2011-08-01,56.8809,52.7417,1.9951,6.0199,5.2342,0.6266,0.9398,146145.72
1934,2011-07-29,56.1325,52.0477,1.9688,5.9406,5.1653,0.6349,0.9524,144222.75
1935,2011-07-28,56.3107,52.2129,1.9751,5.9595,5.1817,0.6329,0.9494,144680.6
1936,2011-07-27,56.0256,51.9486,1.9651,5.9293,5.1555,0.6361,0.9542,143948.04
1937,2011-07-26,54.8138,50.825,1.9226,5.8011,5.044,0.6502,0.9753,140834.66
