,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,601916.SH,20201030,20201030,20200930,1,2,0.43,0.43,35239000000.0,10350000000.0
1,601916.SH,20201030,20201030,20200930,1,2,0.43,0.43,35239000000.0,10350000000.0
2,601916.SH,20200829,20200829,20200630,1,2,0.27,0.27,25144000000.0,6912000000.0
3,601916.SH,20200425,20200425,20200331,1,2,0.17,0.17,13463503000.0,4608787000.0
4,601916.SH,20200330,20200330,20191231,1,2,0.64,0.64,46363909000.0,13142983000.0
5,601916.SH,20191029,20191029,20190930,1,2,,,34402843000.0,11408152000.0
6,601916.SH,20191125,20191125,20190930,1,2,0.55,,34402843000.0,11408152000.0
7,601916.SH,20191015,20191015,20190630,1,2,0.36,0.36,22546021000.0,7624026000.0
8,601916.SH,20190425,20190425,20190331,1,2,,,11617652000.0,4463097000.0
9,601916.SH,20191015,20191015,20181231,1,2,0.61,0.61,38943092000.0,11560337000.0
10,601916.SH,20191125,20191125,20180930,1,2,0.52,,27513014000.0,9895436000.0
11,601916.SH,20180824,20180824,20180630,1,2,0.34,0.34,18596060000.0,6509064000.0
12,601916.SH,20180428,20180428,20180331,1,2,,,8352019000.0,3502253000.0
13,601916.SH,20191015,20191015,20171231,1,2,0.57,0.57,34221741000.0,10972867000.0
14,601916.SH,20171027,20171027,20170930,1,2,,,26526853000.0,9091524000.0
15,601916.SH,20171110,20171110,20170630,1,2,0.31,0.31,17918445000.0,5602217000.0
16,601916.SH,20170427,20170427,20170331,1,2,,,8523659000.0,3378933000.0
17,601916.SH,20191015,20191015,20161231,1,2,0.59,0.59,33501579000.0,10153148000.0
18,601916.SH,20180629,20180629,20151231,1,2,0.54,0.54,25005488000.0,7050690000.0
19,601916.SH,20171110,20171110,20141231,1,2,0.44,0.44,17279885000.0,5095503000.0
