,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,002027.SZ,20201023,20201023,20200930,1,1,0.1526,0.1526,7875458353.44,2198473608.06
1,002027.SZ,20201023,20201023,20200930,1,1,0.1526,0.1526,7875458353.44,2198473608.06
2,002027.SZ,20200821,20200821,20200630,1,1,0.057,0.057,4610825408.08,817059807.41
3,002027.SZ,20200821,20200821,20200630,1,1,0.057,0.057,4610825408.08,817059807.41
4,002027.SZ,20200428,20200428,20200331,1,1,0.0026,0.0026,1938423282.73,34243504.16
5,002027.SZ,20200428,20200428,20191231,1,1,0.13,0.13,12135948050.91,1855079113.42
6,002027.SZ,20191031,20191031,20190930,1,1,0.094,0.094,8905847238.32,1333816421.2
7,002027.SZ,20191031,20191031,20190930,1,1,0.094,0.094,8905847238.32,1333816421.2
8,002027.SZ,20190822,20190822,20190630,1,1,0.05,0.05,5716745014.15,760367113.91
9,002027.SZ,20190822,20190822,20190630,1,1,0.05,0.05,5716745014.15,760367113.91
10,002027.SZ,20190425,20190425,20190331,1,1,0.02,0.02,2610958669.84,330979327.81
11,002027.SZ,20190425,20190425,20181231,1,1,0.4,0.4,14551285132.73,5792227174.51
12,002027.SZ,20190425,20190425,20181231,1,1,0.4,0.4,14551285132.73,5792227174.51
13,002027.SZ,20181030,20181030,20180930,1,1,0.3277,0.3277,10876591720.34,4788606848.11
14,002027.SZ,20180829,20180829,20180630,1,1,0.23,0.23,7109975615.18,3333967828.58
15,002027.SZ,20180425,20180425,20180331,1,1,0.0987,0.0987,2959582128.62,1199811124.67
16,002027.SZ,20180425,20180425,20171231,1,1,0.49,0.49,12013553185.42,5973395164.18
17,002027.SZ,20171028,20171028,20170930,1,1,0.32,0.32,8729576790.77,3900479419.0
18,002027.SZ,20170830,20170830,20170630,1,1,0.29,0.29,5640666497.84,2523419355.18
19,002027.SZ,20170428,20170428,20170331,1,1,0.1267,0.1267,2420414721.9,1101075291.11
20,002027.SZ,20170428,20170428,20161231,1,1,0.52,0.52,10213134291.73,4447853534.27
