,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,000938.SZ,20201030,20201030,20200930,1,1,0.453,0.453,41361360234.16,2230335568.68
1,000938.SZ,20200825,20200825,20200630,1,1,0.431,0.431,25548986947.66,1492783111.43
2,000938.SZ,20200425,20200425,20200331,1,1,0.124,0.124,9966544748.25,431770822.56
3,000938.SZ,20200425,20200425,20191231,1,1,0.902,0.902,54099057664.94,3074634216.74
4,000938.SZ,20191031,20191031,20190930,1,1,0.608,0.608,37954629163.56,2023347540.4
5,000938.SZ,20191031,20191031,20190930,1,1,0.608,0.608,37954629163.56,2023347540.4
6,000938.SZ,20190824,20190824,20190630,1,1,0.415,0.415,22873881060.49,1406902538.52
7,000938.SZ,20190824,20190824,20190630,1,1,0.415,0.415,22873881060.49,1406902538.52
8,000938.SZ,20190419,20190419,20190331,1,1,0.259,0.259,12220323635.6,617557757.66
9,000938.SZ,20190412,20190412,20181231,1,1,1.168,1.168,48305785916.62,2933234789.54
10,000938.SZ,20181031,20181031,20180930,1,1,0.796,0.796,34424764330.26,2034172117.41
11,000938.SZ,20180825,20180825,20180630,1,1,0.703,0.703,22443649645.38,1291158714.13
12,000938.SZ,20180426,20180426,20180331,1,1,0.239,0.239,10111752856.86,434098636.55
13,000938.SZ,20180426,20180426,20171231,1,1,1.511,1.511,39071040894.34,2630870387.33
14,000938.SZ,20171025,20171025,20170930,1,1,1.08,1.08,27021855245.69,1846950793.0
15,000938.SZ,20170825,20170825,20170630,1,1,0.77,0.77,16877278456.6,1301235034.62
16,000938.SZ,20170428,20170428,20170331,1,1,0.3,0.3,7773613052.83,528217696.77
17,000938.SZ,20170428,20170428,20161231,1,1,1.067,1.067,27709709064.34,1193527377.35
