,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,601899.SH,20201020,20201020,20200930,1,1,0.18,0.18,130433510854.0,5796951272.0
1,601899.SH,20201020,20201020,20200930,1,1,0.18,0.18,130433510854.0,5796951272.0
2,601899.SH,20200822,20200822,20200630,1,1,0.095,0.095,83142262114.0,3090994177.0
3,601899.SH,20200822,20200822,20200630,1,1,0.095,0.095,83142262114.0,3090994177.0
4,601899.SH,20200429,20200429,20200331,1,1,0.041,0.041,36161856238.0,1326417022.0
5,601899.SH,20200321,20200321,20191231,1,1,0.18,0.18,136097978018.0,5060904684.0
6,601899.SH,20191030,20191030,20190930,1,1,0.131,0.131,101627327529.0,3575375950.0
7,601899.SH,20190830,20190830,20190630,1,1,0.08,0.08,67198395835.0,2239169790.0
8,601899.SH,20190430,20190430,20190331,1,1,0.038,0.038,29041940841.0,1049885374.0
9,601899.SH,20190323,20190323,20181231,1,1,0.18,0.18,105994246123.0,4682676553.0
10,601899.SH,20181027,20181027,20180930,1,1,0.146,0.146,76172779128.0,3907968102.0
11,601899.SH,20180825,20180825,20180630,1,1,0.11,0.11,49813890835.0,3068749857.0
12,601899.SH,20180425,20180425,20180331,1,1,0.047,0.047,22863594836.0,1385103018.0
13,601899.SH,20180324,20180324,20171231,1,1,0.16,0.16,94548619098.0,3247549197.0
14,601899.SH,20171026,20171026,20170930,1,1,0.1,0.1,61977261779.0,2671626435.0
15,601899.SH,20170819,20170819,20170630,1,1,0.069,0.069,37523631910.0,1762721468.0
16,601899.SH,20170429,20170429,20170331,1,1,0.047,0.047,18457471590.0,1103606809.0
17,601899.SH,20170325,20170325,20161231,1,1,0.09,0.09,78851137811.0,1687267902.0
