,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,688009.SH,20201030,20201030,20200930,1,1,0.24,0.24,23924374284.37,2914762923.3
1,688009.SH,20200831,20200831,20200630,1,1,0.16,0.16,14620778851.32,1959856925.16
2,688009.SH,20200430,20200430,20200331,1,1,0.04,0.04,5149712076.31,559115785.15
3,688009.SH,20200430,20200430,20200331,1,1,0.04,0.04,5149712076.31,559115785.15
4,688009.SH,20200326,20200326,20191231,1,1,0.38,0.38,41646286792.57,4177048356.04
5,688009.SH,20191030,20191030,20190930,1,1,0.29,0.29,28120912037.64,3041391798.68
6,688009.SH,20190827,20190827,20190630,1,1,0.25,0.25,20511577842.86,2437413941.01
7,688009.SH,20190702,20190702,20190331,1,1,0.07,0.07,7885358465.48,744090233.49
8,688009.SH,20190702,20190702,20181231,1,1,0.38,0.38,40012601322.24,3716795257.87
9,688009.SH,20191030,20191030,20180930,1,1,0.27,0.27,25548555188.58,2645453285.45
10,688009.SH,20190827,20190827,20180630,1,1,0.23,0.23,18907062293.51,2115784215.31
11,688009.SH,20190702,20190702,20180331,1,1,0.07,0.07,6865605711.58,679534254.45
12,688009.SH,20190702,20190702,20171231,1,1,0.37,0.37,34585933621.04,3437194263.53
13,688009.SH,20190702,20190702,20161231,1,1,0.35,0.35,29770196558.84,3198481906.23
