,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,600050.SH,20201022,20201022,20200930,1,1,0.154,0.154,225355077999.0,10844766807.0
1,600050.SH,20200813,20200813,20200630,1,1,0.108,0.108,150396940267.0,7577808105.0
2,600050.SH,20200813,20200813,20200630,1,1,0.108,0.108,150396940267.0,7577808105.0
3,600050.SH,20200423,20200423,20200331,1,1,0.045,0.045,73823878391.0,3163474714.0
4,600050.SH,20200324,20200324,20191231,1,1,0.161,0.161,290514554553.0,11264124299.0
5,600050.SH,20191022,20191022,20190930,1,1,0.139,0.139,217120523302.0,9750742070.0
6,600050.SH,20190815,20190815,20190630,1,1,0.097,0.097,144953716109.0,6815958116.0
7,600050.SH,20190815,20190815,20190630,1,1,0.097,0.097,144953716109.0,6815958116.0
8,600050.SH,20190424,20190424,20190331,1,1,0.0524,0.0524,73146794654.0,3671935690.0
9,600050.SH,20190424,20190424,20190331,1,1,0.0524,0.0524,73146794654.0,3671935690.0
10,600050.SH,20190314,20190314,20181231,1,1,0.1321,0.1321,290876776866.0,9300663815.0
11,600050.SH,20190314,20190314,20181231,1,1,0.1321,0.1321,290876776866.0,9300663815.0
12,600050.SH,20181023,20181023,20180930,1,1,0.1143,0.1143,219711544759.0,7906211226.0
13,600050.SH,20180816,20180816,20180630,1,1,0.0849,0.0849,149105188927.0,5891615388.0
14,600050.SH,20180421,20180421,20180331,1,1,0.043,,74935058630.0,2984900269.0
15,600050.SH,20180316,20180316,20171231,1,1,0.0188,0.0188,274828946271.0,1683958109.0
16,600050.SH,20171028,20171028,20170930,1,1,0.0619,,205777579767.0,3956688126.0
17,600050.SH,20170817,20170817,20170630,1,1,0.0367,0.0367,138159931116.0,2345596130.0
18,600050.SH,20170422,20170422,20170331,1,1,0.0129,0.0129,69005162761.0,827028218.0
19,600050.SH,20170316,20170316,20161231,1,1,0.0073,0.0073,274196782481.0,479916340.0
