,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,601888.SH,20201028,20201028,20200930,1,1,1.6206,1.6206,35138480804.05,3174990234.36
1,601888.SH,20201028,20201028,20200930,1,1,1.6206,1.6206,35138480804.05,3174990234.36
2,601888.SH,20200829,20200829,20200630,1,1,0.4766,0.4766,19309479267.05,779986633.19
3,601888.SH,20200829,20200829,20200630,1,1,0.4766,0.4766,19309479267.05,779986633.19
4,601888.SH,20200423,20200423,20200331,1,1,-0.0615,-0.0615,7636345700.54,-475878039.85
5,601888.SH,20200423,20200423,20191231,1,1,2.3708,2.3708,47966495033.74,5414712071.36
6,601888.SH,20200423,20200423,20191231,1,1,2.3708,2.3708,47966495033.74,5414712071.36
7,601888.SH,20191030,20191030,20190930,1,1,2.1489,2.1489,35584340830.09,4929483818.86
8,601888.SH,20191030,20191030,20190930,1,1,2.1489,2.1489,35584340830.09,4929483818.86
9,601888.SH,20190831,20190831,20190630,1,1,1.6795,1.6795,24344283111.32,3859824698.02
10,601888.SH,20190831,20190831,20190630,1,1,1.6795,1.6795,24344283111.32,3859824698.02
11,601888.SH,20190427,20190427,20190331,1,1,1.1809,1.1809,13691599028.0,2592522778.17
12,601888.SH,20190427,20190427,20190331,1,1,1.1809,1.1809,13691599028.0,2592522778.17
13,601888.SH,20190427,20190427,20181231,1,1,1.585,1.585,47007321221.24,3935160115.59
14,601888.SH,20190427,20190427,20181231,1,1,1.585,1.585,47007321221.24,3935160115.59
15,601888.SH,20181031,20181031,20180930,1,1,1.3855,1.3855,34101467871.78,3393363382.11
16,601888.SH,20180830,20180830,20180630,1,1,0.9829,0.9829,21084721588.61,2303124880.08
17,601888.SH,20180428,20180428,20180331,1,1,0.594,0.594,8849107575.32,1269875458.79
18,601888.SH,20180428,20180428,20171231,1,1,1.2962,1.2962,28282286665.72,2934550221.64
19,601888.SH,20171027,20171027,20170930,1,1,0.9772,0.9772,20744652707.61,2231217434.36
20,601888.SH,20170830,20170830,20170630,1,1,0.6659,0.6659,12567616296.32,1482396251.73
21,601888.SH,20170429,20170429,20170331,1,1,0.7357,0.7357,5780953000.58,806451639.86
22,601888.SH,20170429,20170429,20161231,1,1,1.85,1.85,22389793667.35,2035222239.84
