,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,002352.SZ,20201027,20201027,20200930,1,1,1.26,1.26,109593649230.93,5323875621.94
1,002352.SZ,20200826,20200826,20200630,1,1,0.85,0.85,71129007738.21,3623765159.22
2,002352.SZ,20200424,20200424,20200331,1,1,0.21,0.21,33541441446.94,833560818.98
3,002352.SZ,20200324,20200324,20191231,1,1,1.32,1.32,112193396064.26,5624793610.64
4,002352.SZ,20191026,20191026,20190930,1,1,0.98,0.98,78770096210.2,4189607453.71
5,002352.SZ,20191026,20191026,20190930,1,1,0.98,0.98,78770096210.2,4189607453.71
6,002352.SZ,20190828,20190828,20190630,1,1,0.7,0.7,50074704033.85,3043264242.1
7,002352.SZ,20190828,20190828,20190630,1,1,,,50074704033.85,
8,002352.SZ,20190424,20190424,20190331,1,1,0.29,0.29,24027959841.71,1231925196.21
9,002352.SZ,20190424,20190424,20190331,1,1,0.29,0.29,24027959841.71,1231925196.21
10,002352.SZ,20190316,20190316,20181231,1,1,1.03,1.03,90942694239.83,4464268632.42
11,002352.SZ,20181027,20181027,20180930,1,1,0.69,0.69,65367802756.62,2977299272.88
12,002352.SZ,20180824,20180824,20180630,1,1,0.51,0.51,42503599511.93,2207531390.92
13,002352.SZ,20180427,20180427,20180331,1,1,0.23,0.23,20569946865.03,981256234.5
14,002352.SZ,20180314,20180314,20171231,1,1,1.12,1.12,71094296984.46,4751848606.26
15,002352.SZ,20171027,20171027,20170930,1,1,0.86,0.86,49825939334.57,3626209238.64
16,002352.SZ,20170826,20170826,20170630,1,1,0.45,0.45,32160932363.81,1869356030.03
17,002352.SZ,20170427,20170427,20170331,1,1,0.18,0.18,15470945937.16,764354987.18
18,002352.SZ,20170313,20170313,20161231,1,1,1.06,1.06,57482698073.15,4160784941.34
