,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,000786.SZ,20201029,20201029,20200930,1,1,1.187,1.187,12076799313.39,2132780316.65
1,000786.SZ,20200820,20200820,20200630,1,1,0.534,0.534,6921888798.01,972612278.08
2,000786.SZ,20200428,20200428,20200331,1,1,0.02,0.02,2080257876.16,33546478.31
3,000786.SZ,20200321,20200321,20191231,1,1,0.261,0.261,13323011974.0,456591698.92
4,000786.SZ,20191026,20191026,20190930,1,1,-0.006,-0.006,9817102606.5,-772561.47
5,000786.SZ,20191026,20191026,20190930,1,1,-0.006,-0.006,9817102606.5,-772561.47
6,000786.SZ,20190820,20190820,20190630,1,1,-0.409,-0.409,6038461499.5,-685481352.4
7,000786.SZ,20190429,20190429,20190331,1,1,0.194,0.194,2426959306.69,329413965.77
8,000786.SZ,20190429,20190429,20190331,1,1,0.194,0.194,2426959306.69,329413965.77
9,000786.SZ,20190320,20190320,20181231,1,1,1.46,1.46,12564910662.48,2480669345.07
10,000786.SZ,20181026,20181026,20180930,1,1,1.164,1.164,9512390215.08,2053654306.75
11,000786.SZ,20180818,20180818,20180630,1,1,0.726,0.726,5987976711.78,1303700227.56
12,000786.SZ,20180427,20180427,20180331,1,1,0.274,0.274,2497578872.94,492543410.21
13,000786.SZ,20180317,20180317,20171231,1,1,1.311,1.311,11164343454.6,2354897830.36
14,000786.SZ,20171014,20171014,20170930,1,1,0.875,0.875,8107105592.81,1575776032.14
15,000786.SZ,20170821,20170821,20170630,1,1,0.381,0.381,4561592399.53,687218378.86
16,000786.SZ,20170427,20170427,20170331,1,1,0.084,0.084,1779461172.49,151562320.99
17,000786.SZ,20170320,20170320,20161231,1,1,0.793,0.793,8156079146.06,1465397146.47
