,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,603986.SH,20201030,20201030,20200930,1,1,1.47,1.47,3173713874.54,672730143.34
1,603986.SH,20201030,20201030,20200930,1,1,1.47,1.47,3173713874.54,672730143.34
2,603986.SH,20200826,20200826,20200630,1,1,0.81,0.81,1657803903.71,363010923.64
3,603986.SH,20200826,20200826,20200630,1,1,0.81,0.81,1657803903.71,363010923.64
4,603986.SH,20200429,20200429,20200331,1,1,0.5269,0.5242,805476025.47,167709021.77
5,603986.SH,20200429,20200429,20200331,1,1,0.5269,0.5242,805476025.47,167709021.77
6,603986.SH,20200327,20200327,20191231,1,1,2.02,2.01,3202917103.2,605274383.25
7,603986.SH,20191030,20191030,20190930,1,1,1.53,1.52,2203665485.37,448749462.39
8,603986.SH,20191030,20191030,20190930,1,1,1.53,1.52,2203665485.37,448749462.39
9,603986.SH,20190828,20190828,20190630,1,1,0.66,0.65,1202057595.09,187036115.06
10,603986.SH,20190828,20190828,20190630,1,1,0.66,0.65,1202057595.09,187036115.06
11,603986.SH,20190430,20190430,20190331,1,1,0.1411,0.1365,456337509.24,39567218.6
12,603986.SH,20190430,20190430,20190331,1,1,0.1411,0.1365,456337509.24,39567218.6
13,603986.SH,20190430,20190430,20181231,1,1,1.44,1.43,2245786322.12,403977634.18
14,603986.SH,20190430,20190430,20181231,1,1,1.44,1.43,2245786322.12,403977634.18
15,603986.SH,20181031,20181031,20180930,1,1,1.31,1.3,1721125962.9,366665504.7
16,603986.SH,20180825,20180825,20180630,1,1,0.84,0.83,1106522162.37,234829546.16
17,603986.SH,20180428,20180428,20180331,1,1,0.4466,0.4422,541516604.14,89594951.14
18,603986.SH,20180416,20180416,20171231,1,1,1.99,1.98,2029708831.51,397544186.51
19,603986.SH,20171028,20171028,20170930,1,1,1.7,1.69,1517071031.07,339516870.58
20,603986.SH,20170828,20170828,20170630,1,1,0.9,0.9,938696839.48,180235839.17
21,603986.SH,20170428,20170428,20170331,1,1,0.6949,0.6949,452370256.22,69643603.83
22,603986.SH,20170411,20170411,20161231,1,1,2.12,2.12,1488948172.02,174698264.33
23,603986.SH,20170428,20170428,20160331,1,1,0.4771,0.4771,308554817.22,36672895.58
