,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,600346.SH,20201029,20201029,20200930,1,1,1.41,1.41,103333998658.14,9911409115.36
1,600346.SH,20200813,20200813,20200630,1,1,0.79,0.79,67357935162.99,5546057227.65
2,600346.SH,20200424,20200424,20200331,1,1,0.31,0.31,29770502187.08,2165774354.95
3,600346.SH,20200424,20200424,20200331,1,1,0.31,0.31,29770502187.08,2165774354.95
4,600346.SH,20200417,20200417,20191231,1,1,1.44,1.44,100782371124.23,10112373525.77
5,600346.SH,20191024,20191024,20190930,1,1,0.98,0.98,76328804483.84,6809730575.64
6,600346.SH,20191024,20191024,20190930,1,1,0.98,0.98,76328804483.84,6809730575.64
7,600346.SH,20190810,20190810,20190630,1,1,0.57,0.57,42333272597.42,4031068708.64
8,600346.SH,20190810,20190810,20190630,1,1,0.57,0.57,42333272597.42,4031068708.64
9,600346.SH,20190430,20190430,20190331,1,1,0.1,0.1,15052987148.42,479621116.77
10,600346.SH,20190410,20190410,20181231,1,1,0.68,0.68,60067255171.95,3402466578.01
11,600346.SH,20181020,20181020,20180930,1,1,0.76,0.76,43831521014.42,3717669918.43
12,600346.SH,20180728,20180728,20180630,1,1,0.39,0.39,26452255954.41,1904863859.9
13,600346.SH,20180428,20180428,20180331,1,1,0.28,0.28,11584433265.69,1104250221.48
14,600346.SH,20180310,20180310,20171231,1,1,0.61,0.61,22287966407.02,1744708242.68
15,600346.SH,20171031,20171031,20170930,1,1,0.42,0.42,16300490258.07,1107053429.8
16,600346.SH,20170801,20170801,20170630,1,1,0.2,0.2,10891689890.1,559103693.22
17,600346.SH,20170424,20170424,20170331,1,1,0.1,0.1,4184705949.11,289075942.91
18,600346.SH,20170228,20170228,20161231,1,1,0.45,0.45,19239958375.58,1145422756.96
