,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,600297.SH,20201028,20201028,20200930,1,1,0.16,0.16,108222275360.59,1538653945.81
1,600297.SH,20201028,20201028,20200930,1,1,0.16,0.16,108222275360.59,1538653945.81
2,600297.SH,20200829,20200829,20200630,1,1,0.06,0.06,66076533885.41,651318820.92
3,600297.SH,20200429,20200429,20200331,1,1,-0.05,-0.05,25604854058.01,-385718130.19
4,600297.SH,20200429,20200429,20191231,1,1,0.32,0.32,170455950030.94,3315212570.15
5,600297.SH,20191029,20191029,20190930,1,1,0.27,0.27,122177112359.01,2803655405.46
6,600297.SH,20191029,20191029,20190930,1,1,0.27,0.27,122177112359.01,2803655405.46
7,600297.SH,20190824,20190824,20190630,1,1,0.18,0.18,80710486078.99,1889597110.33
8,600297.SH,20190824,20190824,20190630,1,1,0.18,0.18,80710486078.99,1889597110.33
9,600297.SH,20190430,20190430,20190331,1,1,0.1,0.1,37300945133.96,974995963.22
10,600297.SH,20190424,20190424,20181231,1,1,0.39,0.39,166172991985.02,3973923153.89
11,600297.SH,20181030,20181030,20180930,1,1,0.3798,0.3798,120404254928.68,3707630523.0
12,600297.SH,20180829,20180829,20180630,1,1,0.2548,0.2537,78149655268.4,2493395808.42
13,600297.SH,20180428,20180428,20180331,1,1,0.14,0.14,39468763553.94,1332850713.95
14,600297.SH,20180424,20180424,20171231,1,1,0.53,0.53,160711522502.9,4504552856.88
15,600297.SH,20180424,20180424,20171231,1,1,0.53,0.53,160711522502.9,4504552856.88
16,600297.SH,20171027,20171027,20170930,1,1,0.4018,0.4018,112131893235.43,3379693424.53
17,600297.SH,20170826,20170826,20170630,1,1,0.2776,0.2776,70282792582.33,2308728038.47
18,600297.SH,20170429,20170429,20170331,1,1,0.1765,0.1765,32802802506.1,1100131070.71
19,600297.SH,20170429,20170429,20161231,1,1,0.5096,0.5096,135422263100.96,3042977348.41
