,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,601088.SH,20201026,20201026,20200930,1,1,1.687,1.687,166103000000.0,40125000000.0
1,601088.SH,20201026,20201026,20200930,1,1,1.687,1.687,166103000000.0,40125000000.0
2,601088.SH,20200829,20200829,20200630,1,1,1.039,1.039,105016000000.0,24813000000.0
3,601088.SH,20200425,20200425,20200331,1,1,0.493,,51077000000.0,11750000000.0
4,601088.SH,20200328,20200328,20191231,1,1,2.174,2.174,241871000000.0,51540000000.0
5,601088.SH,20191029,20191029,20190930,1,1,1.865,1.865,177849000000.0,43893000000.0
6,601088.SH,20191029,20191029,20190930,1,1,1.865,1.865,177849.0,43893.0
7,601088.SH,20190824,20190824,20190630,1,1,1.219,1.219,116365000000.0,28870000000.0
8,601088.SH,20190824,20190824,20190630,1,1,,,116365000000.0,28870000000.0
9,601088.SH,20190426,20190426,20190331,1,1,0.633,,57011000000.0,14829000000.0
10,601088.SH,20190426,20190426,20190331,1,1,0.633,,57011000000.0,14829000000.0
11,601088.SH,20190323,20190323,20181231,1,1,2.205,,264101000000.0,54041000000.0
12,601088.SH,20181031,20181031,20180930,1,1,1.774,,194084000000.0,43215000000.0
13,601088.SH,20180825,20180825,20180630,1,1,1.155,,127380000000.0,28016000000.0
14,601088.SH,20180428,20180428,20180331,1,1,0.585,0.585,62979000000.0,14162000000.0
15,601088.SH,20180324,20180324,20171231,1,1,2.264,2.264,248746000000.0,54050000000.0
16,601088.SH,20171028,20171028,20170930,1,1,1.792,1.792,182535000000.0,42444000000.0
17,601088.SH,20170826,20170826,20170630,1,1,1.222,1.222,120518000000.0,28568000000.0
18,601088.SH,20170429,20170429,20170331,1,1,0.615,0.615,61062000000.0,14243000000.0
19,601088.SH,20170318,20170318,20161231,1,1,1.142,1.142,183127000000.0,29536000000.0
