,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,601838.SH,20201029,20201029,20200930,1,2,1.16,1.16,10423977000.0,4202833000.0
1,601838.SH,20201029,20201029,20200930,1,2,1.16,1.16,10423977000.0,4202833000.0
2,601838.SH,20200828,20200828,20200630,1,2,0.76,0.76,6814180000.0,2754909000.0
3,601838.SH,20200828,20200828,20200630,1,2,0.76,0.76,6814180000.0,2754909000.0
4,601838.SH,20200429,20200429,20200331,1,2,0.39,0.39,3427269000.0,1413791000.0
5,601838.SH,20200429,20200429,20191231,1,2,1.54,1.54,12725060000.0,5555753000.0
6,601838.SH,20191031,20191031,20190930,1,2,1.11,1.11,9302130000.0,4011463000.0
7,601838.SH,20190828,20190828,20190630,1,2,0.69,0.69,6107586000.0,2507365000.0
8,601838.SH,20190425,20190425,20190331,1,2,0.35,0.35,3002847000.0,1267716000.0
9,601838.SH,20190425,20190425,20181231,1,2,1.3,1.3,11590132000.0,4653526000.0
10,601838.SH,20181031,20181031,20180930,1,2,0.95,0.95,8418147000.0,3398639000.0
11,601838.SH,20180822,20180822,20180630,1,2,0.6,0.6,5433220000.0,2123727000.0
12,601838.SH,20180426,20180426,20180331,1,2,0.3,0.3,2568970000.0,1031265000.0
13,601838.SH,20180426,20180426,20171231,1,2,1.2,1.2,9654118000.0,3912821000.0
14,601838.SH,20171219,20171219,20170930,1,2,0.86,0.86,6526418000.0,2811410000.0
15,601838.SH,20171219,20171219,20170630,1,2,0.51,0.51,4119445000.0,1652017000.0
16,601838.SH,20180426,20180426,20170331,1,2,0.26,0.26,2078648000.0,857547000.0
17,601838.SH,20180426,20180426,20170331,1,2,0.26,0.26,2078648000.0,857547000.0
18,601838.SH,20171219,20171219,20161231,1,2,0.79,0.79,8610388000.0,2583062000.0
19,601838.SH,20171219,20171219,20160930,1,2,0.68,0.68,6380455000.0,2208641000.0
20,601838.SH,20171219,20171219,20151231,1,2,0.87,0.87,8958755000.0,2821182000.0
21,601838.SH,20171219,20171219,20141231,1,2,1.09,1.09,9131291000.0,3552348000.0
