,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,002384.SZ,20201028,20201028,20200930,1,1,0.56,0.56,18252878959.61,964969656.76
1,002384.SZ,20200827,20200827,20200630,1,1,0.32,0.32,11340288984.81,522777395.6
2,002384.SZ,20200425,20200425,20200331,1,1,0.13,0.13,5130832351.63,209855540.89
3,002384.SZ,20200423,20200423,20191231,1,1,0.44,0.44,23552825103.23,705651852.91
4,002384.SZ,20191029,20191029,20190930,1,1,0.55,0.55,16368510012.21,887079331.43
5,002384.SZ,20191029,20191029,20190930,1,1,0.55,0.55,16368510012.21,887079331.43
6,002384.SZ,20190810,20190810,20190630,1,1,0.25,0.25,9978802595.52,403445684.04
7,002384.SZ,20190810,20190810,20190630,1,1,0.25,0.25,9978802595.52,403445684.04
8,002384.SZ,20190424,20190424,20190331,1,1,0.12,0.12,4491817871.77,200453256.08
9,002384.SZ,20190424,20190424,20190331,1,1,0.12,0.12,4491817871.77,200453256.08
10,002384.SZ,20190420,20190420,20181231,1,1,0.5,0.5,19825420035.39,811045689.24
11,002384.SZ,20190420,20190420,20181231,1,1,0.5,0.5,19825420035.39,811045689.24
12,002384.SZ,20181020,20181020,20180930,1,1,0.42,0.42,13406561676.88,678052755.55
13,002384.SZ,20180802,20180802,20180630,1,1,0.24,0.24,7211689302.67,261024062.17
14,002384.SZ,20180428,20180428,20180331,1,1,0.16,0.16,3552485281.84,151487986.31
15,002384.SZ,20180427,20180427,20171231,1,1,0.54,0.54,15389565629.62,530439605.76
16,002384.SZ,20171025,20171025,20170930,1,1,0.35,0.35,10434053027.99,373899738.06
17,002384.SZ,20170822,20170822,20170630,1,1,0.11,0.11,6120632086.95,122334857.16
18,002384.SZ,20170428,20170428,20170331,1,1,0.03,0.03,2835896023.97,19943303.57
19,002384.SZ,20170425,20170425,20161231,1,1,0.17,0.17,8403297216.84,149133887.18
