,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,603156.SH,20201022,20201022,20200930,1,1,0.9233,,3019327235.03,1168439379.69
1,603156.SH,20201022,20201022,20200930,1,1,0.9233,,3019327235.03,1168439379.69
2,603156.SH,20200822,20200822,20200630,1,1,0.559,,1783573105.93,707449519.37
3,603156.SH,20200822,20200822,20200630,1,1,0.559,,1783573105.93,707449519.37
4,603156.SH,20200418,20200418,20200331,1,1,0.4987,,1277740050.58,525961963.15
5,603156.SH,20200418,20200418,20191231,1,1,2.5558,,7459290694.08,2695295487.24
6,603156.SH,20191026,20191026,20190930,1,1,1.641,,4881251022.28,1730577057.75
7,603156.SH,20191026,20191026,20190930,1,1,1.641,,4881251022.28,1730577057.75
8,603156.SH,20190826,20190826,20190630,1,1,1.2027,,3456632039.53,1268381680.49
9,603156.SH,20190826,20190826,20190630,1,1,1.2027,,3456632039.53,1268381680.49
10,603156.SH,20190430,20190430,20190331,1,1,1.129,,2494818486.22,850473659.85
11,603156.SH,20190326,20190409,20181231,1,1,3.8024,,8144243871.8,2836983603.12
12,603156.SH,20181026,20181026,20180930,1,1,2.3408,,5756731053.35,1740833313.6
13,603156.SH,20180816,20180816,20180630,1,1,1.7704,,4163386064.22,1308150442.32
14,603156.SH,20180414,20180414,20180331,1,1,1.8259,,2852286595.78,930039485.76
15,603156.SH,20180331,20180331,20171231,1,1,4.6664,,7740584027.64,2309878714.67
16,603156.SH,20180209,20180209,20170930,1,1,3.168,,5460698671.06,1568185303.9
17,603156.SH,20180122,20180122,20170630,1,1,2.0208,,3666472225.81,1000290496.15
18,603156.SH,20180414,20180414,20170331,1,1,1.0423,,2374545703.75,515959481.21
19,603156.SH,20180414,20180414,20170331,1,1,1.0423,,2374545703.75,515959481.21
20,603156.SH,20180122,20180122,20161231,1,1,5.5368,,8900349049.83,2740694174.47
21,603156.SH,20180209,20180209,20160930,1,1,3.8486,,6081005084.62,1905062436.06
22,603156.SH,20180209,20180209,20160930,1,1,3.8486,,6081005084.62,1905062436.06
23,603156.SH,20180122,20180122,20151231,1,1,5.2929,,9117253524.27,2619964646.35
24,603156.SH,20180122,20180122,20141231,1,1,3.6981,,8261753751.99,1830536444.1
