,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,002460.SZ,20201030,20201030,20200930,1,1,0.25,0.25,3892964913.58,334305809.14
1,002460.SZ,20200826,20200826,20200630,1,1,0.12,0.12,2386921687.59,156276501.13
2,002460.SZ,20200826,20200826,20200630,1,1,0.12,0.12,2386921687.59,156276501.13
3,002460.SZ,20200430,20200430,20200331,1,1,0.01,0.01,1078841300.29,5579711.82
4,002460.SZ,20200430,20200430,20200331,1,1,0.01,0.01,1078841300.29,5579711.82
5,002460.SZ,20200424,20200424,20191231,1,1,0.28,0.28,5341720203.72,353392083.14
6,002460.SZ,20191029,20191029,20190930,1,1,0.25,0.25,4210504096.79,328240267.08
7,002460.SZ,20191029,20191029,20190930,1,1,0.25,0.25,4210504096.79,328240267.08
8,002460.SZ,20190829,20190829,20190630,1,1,0.23,0.23,2822411151.09,295607121.81
9,002460.SZ,20190829,20190829,20190630,1,1,0.23,0.23,2822411151.09,295607121.81
10,002460.SZ,20190430,20190430,20190331,1,1,0.22,0.22,1329903169.35,252624931.74
11,002460.SZ,20190430,20190430,20190331,1,1,0.22,0.22,1329903169.35,252624931.74
12,002460.SZ,20190329,20190329,20181231,1,1,1.07,1.07,5003882888.26,1223883101.72
13,002460.SZ,20181030,20181030,20180930,1,1,1.01,1.0,3593501018.05,1106276040.02
14,002460.SZ,20180821,20180821,20180630,1,1,0.76,0.76,2331805272.32,836795050.04
15,002460.SZ,20180424,20180424,20180331,1,1,0.48,0.48,1050092864.25,358176172.02
16,002460.SZ,20180402,20180402,20171231,1,1,1.98,1.98,4383446140.42,1468579965.67
17,002460.SZ,20171025,20171025,20170930,1,1,1.35,1.35,2841996320.57,1003182190.04
18,002460.SZ,20170824,20170824,20170630,1,1,0.81,0.81,1625257048.81,607146142.85
19,002460.SZ,20170428,20170428,20170331,1,1,0.18,0.18,625153235.43,136329833.35
20,002460.SZ,20170428,20170428,20170331,1,1,0.18,0.18,625153235.43,136329833.35
21,002460.SZ,20170412,20170412,20161231,1,1,0.62,0.62,2844120347.65,465418701.69
22,002460.SZ,20170412,20170412,20161231,1,1,0.62,0.62,2844120347.65,465418701.69
