,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,002736.SZ,20201030,20201030,20200930,1,4,0.62,0.62,13999718697.07,5476546272.64
1,002736.SZ,20200825,20200825,20200630,1,4,0.34,0.34,8038599945.76,2947146334.25
2,002736.SZ,20200428,20200428,20200331,1,4,0.16,0.16,4116462667.45,1424730555.81
3,002736.SZ,20200320,20200320,20191231,1,4,0.56,0.56,14092914615.73,4913652796.36
4,002736.SZ,20191029,20191029,20190930,1,4,0.44,0.44,9866677158.32,3736816984.8
5,002736.SZ,20190827,20190827,20190630,1,4,0.3,0.3,6533602124.36,2599273511.36
6,002736.SZ,20190430,20190430,20190331,1,4,0.22,0.22,3743194988.11,1885674122.38
7,002736.SZ,20190430,20190430,20190331,1,4,0.22,0.22,,
8,002736.SZ,20190420,20190420,20181231,1,4,0.38,0.38,10030931922.89,3431254013.55
9,002736.SZ,20181030,20181030,20180930,1,4,0.21,0.21,6338030565.63,1938175583.17
10,002736.SZ,20180828,20180828,20180630,1,4,0.12,0.12,4059951228.89,1163539562.71
11,002736.SZ,20180828,20180828,20180630,1,4,0.12,0.12,4059951228.89,1163539562.71
12,002736.SZ,20180424,20180424,20180331,1,4,0.08,0.08,2337176580.54,742828247.17
13,002736.SZ,20180424,20180424,20171231,1,4,0.52,0.52,11923610192.94,4578748784.3
14,002736.SZ,20180424,20180424,20171231,1,4,0.52,0.52,11923610192.94,4578748784.3
15,002736.SZ,20171027,20171027,20170930,1,4,0.38,0.38,8745518621.93,3361938604.47
16,002736.SZ,20170828,20170828,20170630,1,4,0.23,0.23,5435239315.33,2013113859.71
17,002736.SZ,20170425,20170425,20170331,1,4,0.13,0.13,2602497399.83,1040797384.13
18,002736.SZ,20170418,20170418,20161231,1,4,0.56,0.56,12748903313.78,4556213157.02
