,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,601211.SH,20201029,20201029,20200930,1,4,0.97,0.95,25736791177.0,9470484500.0
1,601211.SH,20200813,20200813,20200630,1,4,0.58,0.58,15811889665.0,5732268413.0
2,601211.SH,20200813,20200813,20200630,1,4,0.58,0.58,15811889665.0,5732268413.0
3,601211.SH,20200430,20200430,20200331,1,4,0.19,0.19,6144698847.0,1820888948.0
4,601211.SH,20200325,20200325,20191231,1,4,0.9,0.9,29949311773.0,9051356047.0
5,601211.SH,20191031,20191031,20190930,1,4,0.69,0.69,20593180855.0,6930405123.0
6,601211.SH,20190823,20190823,20190630,1,4,0.54,0.53,14094971841.0,5337141273.0
7,601211.SH,20190823,20190823,20190630,1,4,0.54,0.53,,5337141273.0
8,601211.SH,20190427,20190427,20190331,1,4,0.33,0.32,6695154312.0,3253372298.0
9,601211.SH,20190321,20190321,20181231,1,4,0.7,0.7,22718823444.0,7070038477.0
10,601211.SH,20181031,20181031,20180930,1,4,0.58,0.58,16787439112.0,5750410555.0
11,601211.SH,20180825,20180825,20180630,1,4,0.43,0.42,11460532885.0,4216926258.0
12,601211.SH,20180428,20180428,20180331,1,4,0.26,0.26,6244526708.0,2448931047.0
13,601211.SH,20180330,20180330,20171231,1,4,1.11,1.1,23804132903.0,10482908659.0
14,601211.SH,20171031,20171031,20170930,1,4,0.8,0.8,16614840116.0,7552179457.0
15,601211.SH,20170826,20170826,20170630,1,4,0.56,0.56,11104097293.0,5092075758.0
16,601211.SH,20170429,20170429,20170331,1,4,0.32,0.32,5586594903.0,2771904661.0
17,601211.SH,20170221,20170221,20161231,1,4,1.21,1.21,25764651745.0,11352963678.0
18,601211.SH,20170221,20170221,20161231,1,4,1.21,1.21,25764651745.0,11352963678.0
