,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,revenue,n_income
0,600383.SH,20201030,20201030,20200930,1,1,1.11,1.11,40205424162.06,9024398688.74
1,600383.SH,20201030,20201030,20200930,1,1,1.11,1.11,40205424162.06,9024398688.74
2,600383.SH,20200829,20200829,20200630,1,1,0.66,0.66,19727731772.15,4722617120.45
3,600383.SH,20200429,20200429,20200331,1,1,0.29,0.29,7267945829.54,2248079383.84
4,600383.SH,20200423,20200423,20191231,1,1,2.23,2.23,63084210229.55,15465018513.3
5,600383.SH,20191030,20191030,20190930,1,1,1.2,1.2,42265221309.72,8240274015.83
6,600383.SH,20191030,20191030,20190930,1,1,1.2,1.2,42265221309.72,8240274015.83
7,600383.SH,20190828,20190828,20190630,1,1,0.8,0.8,22289208568.35,5129216494.89
8,600383.SH,20190430,20190430,20190331,1,1,0.33,0.33,11018194215.04,1833841651.35
9,600383.SH,20190430,20190430,20181231,1,1,1.79,1.79,50311817459.28,12104660214.67
10,600383.SH,20181030,20181030,20180930,1,1,1.16,1.16,33222869263.78,7643264181.25
11,600383.SH,20180830,20180830,20180630,1,1,0.53,0.53,14929386136.89,3012436437.65
12,600383.SH,20180428,20180428,20180331,1,1,0.24,0.24,6802561923.65,1172221108.07
13,600383.SH,20180418,20180418,20171231,1,1,1.52,1.52,37332209455.65,9477296931.2
14,600383.SH,20171031,20171031,20170930,1,1,0.5,0.5,20674079967.33,3203462964.49
15,600383.SH,20170830,20170830,20170630,1,1,0.26,0.26,12568435488.49,1694028482.41
16,600383.SH,20170429,20170429,20170331,1,1,0.19,0.19,5778889892.35,1036938484.09
17,600383.SH,20170401,20170401,20161231,1,1,1.4,1.4,55329480540.77,8575850093.6
